kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.defaultAudioLanguage,contentDetails.regionRestriction.blocked
youtube#video,QGUrIME9qbaXkRHV-AxmfBP2Hxs,BLyUFX2P9CU,2014-03-19T02:53:47Z,UCjkkj_yD1v3KPa4kmz0DYsA,Amber Heard Red Prom Evening Dress ‘The Rum Diary’ LA Premiere,"Red strapless chiffon evening dress prom gown inspired by Amber Heard. She was beyond stunning as she arrived on the red carpet for the premiere of ‘The Rum Diary’ which was held at the Los Angeles County Museum of Art in California October 14th, 2011. The red chiffon dress features a knot detail on waist and a sexy thigh high slit. This full length evening gown is simply stunning!",https://i.ytimg.com/vi/BLyUFX2P9CU/default.jpg,120,90,https://i.ytimg.com/vi/BLyUFX2P9CU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BLyUFX2P9CU/hqdefault.jpg,480,360,TheCelebrityDresses.com,"['red carpet dresses', 'strapless dresses', 'Amber Heard', 'Amber Heard dresses', 'celebrity dresses']",22,none,Amber Heard Red Prom Evening Dress ‘The Rum Diary’ LA Premiere,"Red strapless chiffon evening dress prom gown inspired by Amber Heard. She was beyond stunning as she arrived on the red carpet for the premiere of ‘The Rum Diary’ which was held at the Los Angeles County Museum of Art in California October 14th, 2011. The red chiffon dress features a knot detail on waist and a sexy thigh high slit. This full length evening gown is simply stunning!",PT28S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,941,8,0,0,https://i.ytimg.com/vi/BLyUFX2P9CU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/BLyUFX2P9CU/maxresdefault.jpg,1280.0,720.0,,
youtube#video,8XG6Evq6PYIw9U77I69Y6tvctnE,B_f-SW1GgH0,2011-09-08T17:41:53Z,UCr1Qy2yZM6zLg3Uw6n14uDQ,The Rum Diary - TV Spot (1),The Rum Diary Trailer Johnny Depp Amber Heard Aaron Eckhart Giovanni Ribisi Richard Jenkins Bruce Robinson TV Spot,https://i.ytimg.com/vi/B_f-SW1GgH0/default.jpg,120,90,https://i.ytimg.com/vi/B_f-SW1GgH0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/B_f-SW1GgH0/hqdefault.jpg,480,360,xlaudepp126,"['The', 'Rum', 'Diary', 'Trailer', 'Johnny', 'Depp', 'Amber', 'Heard', 'Aaron', 'Eckhart', 'Giovanni', 'Ribisi', 'Richard', 'Jenkins', 'Bruce', 'Robinson', 'TV', 'Spot']",22,none,The Rum Diary - TV Spot (1),The Rum Diary Trailer Johnny Depp Amber Heard Aaron Eckhart Giovanni Ribisi Richard Jenkins Bruce Robinson TV Spot,PT22S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,1309,1,0,0,https://i.ytimg.com/vi/B_f-SW1GgH0/sddefault.jpg,640.0,480.0,,,,,
youtube#video,FwBjgkaLnMbWUeJu6m6zvW519pI,C-0P2kglmuE,2011-08-29T21:44:17Z,UCYCEK7i8Uq-XtFtWolofxFg,The Rum Diary | trailer #1 US (2011) Hunter Thompson Johnny Depp Amber Heard,"Darsteller / cast: Johnny Depp , Amber Heard , Giovanni Ribisi , Aaron Eckhart , Richard Jenkins
TRAILER - Rhum Express
Genre: drama
Regie / directed by: Bruce Robinson ( Jennifer 8 )

Kinostart Deutschland: 2011 / 2012
Kinostart USA: October 28th, 2011
offizielle Filmsite: http://

Verwendung mit freundlicher Genehmigung von Film District
used with authorization",https://i.ytimg.com/vi/C-0P2kglmuE/default.jpg,120,90,https://i.ytimg.com/vi/C-0P2kglmuE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/C-0P2kglmuE/hqdefault.jpg,480,360,moviemaniacsDE,"['film', 'movie', 'teaser', 'moviemaniacs', 'mmde', 'movie maniacs', 'official', 'official trailer', 'moviemaniacsde', 'HD', 'video']",24,none,The Rum Diary | trailer #1 US (2011) Hunter Thompson Johnny Depp Amber Heard,"Darsteller / cast: Johnny Depp , Amber Heard , Giovanni Ribisi , Aaron Eckhart , Richard Jenkins
TRAILER - Rhum Express
Genre: drama
Regie / directed by: Bruce Robinson ( Jennifer 8 )

Kinostart Deutschland: 2011 / 2012
Kinostart USA: October 28th, 2011
offizielle Filmsite: http://

Verwendung mit freundlicher Genehmigung von Film District
used with authorization",PT2M32S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,9174,55,0,8,https://i.ytimg.com/vi/C-0P2kglmuE/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/C-0P2kglmuE/maxresdefault.jpg,1280.0,720.0,,
youtube#video,VoC0vvQphliv6WjKIUj5fDVNsZ8,CgMLivnJf_A,2011-08-29T19:53:33Z,UCpo2fJvnalYlwN97ehhyfBQ,'The Rum Diary' Trailer HD,"http://www.hollywood.com

Starring: Johnny Depp, Aaron Eckhart, Amber Heard, Richard Jenkins

Paul Kemp is a freelance journalist who finds himself at a critical turning point in his life while writing for a run-down newspaper in the Caribbean. Paul is challenged on many levels as he tries to carve out a more secure niche for himself amidst a group of lost souls all bent on self-destruction.",https://i.ytimg.com/vi/CgMLivnJf_A/default.jpg,120,90,https://i.ytimg.com/vi/CgMLivnJf_A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/CgMLivnJf_A/hqdefault.jpg,480,360,hollywoodstreams,"['The', 'Rum', 'Diary', 'Movie', 'Trailer', 'Preview', '1950s', 'Puerto', 'Rico', 'Based', 'On', 'Novel', 'Adventure', 'Drama']",1,none,'The Rum Diary' Trailer HD,"http://www.hollywood.com

Starring: Johnny Depp, Aaron Eckhart, Amber Heard, Richard Jenkins

Paul Kemp is a freelance journalist who finds himself at a critical turning point in his life while writing for a run-down newspaper in the Caribbean. Paul is challenged on many levels as he tries to carve out a more secure niche for himself amidst a group of lost souls all bent on self-destruction.",PT2M29S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,100683,590,0,88,,,,,,,,
youtube#video,rFbpTmyQjF7Xd8AJe7-Ie5-I87A,cSy7h7ux69Q,2011-10-26T15:47:05Z,UCG73z9cGH766Ip1XmXoqpZw,The Rum Diary Movie Review,"My early review of The Rum Diary Starring: Johnny Depp, Amber Heard, Aaron Eckhart, Michael Rispoli, Giovanni Ribisi, and Richard Jenkins. 

Synopsis: Paul Kemp is a freelance journalist who finds himself at a critical turning point in his life while writing for a run-down newspaper in the Caribbean. Paul is challenged on many levels as he tries to carve out a more secure niche for himself amidst a group of lost souls all bent on self-destruction.",https://i.ytimg.com/vi/cSy7h7ux69Q/default.jpg,120,90,https://i.ytimg.com/vi/cSy7h7ux69Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/cSy7h7ux69Q/hqdefault.jpg,480,360,JorgeZelayanndia,"['the', 'rum', 'diary', 'movie', 'review', 'johnny', 'depp', 'paul', 'kemp', 'amber', 'heard', 'cheanault', 'aaron', 'eckhart', 'sanderson', 'michael', 'rispoli', 'sala', 'hunter', 'thompson', 'fear', 'and', 'loathing', 'las', 'vegas', 'Hunter S. Thompson', 'richard', 'jenkins', 'lotterman', 'giovanni', 'ribisi', 'moburg', 'comedy', 'adventure', 'drama', 'quest', 'finding', 'yourself', 'puerto', 'rico', ""1960's"", 'thriller', 'drugs', 'alcohol']",1,none,The Rum Diary Movie Review,"My early review of The Rum Diary Starring: Johnny Depp, Amber Heard, Aaron Eckhart, Michael Rispoli, Giovanni Ribisi, and Richard Jenkins. 

Synopsis: Paul Kemp is a freelance journalist who finds himself at a critical turning point in his life while writing for a run-down newspaper in the Caribbean. Paul is challenged on many levels as he tries to carve out a more secure niche for himself amidst a group of lost souls all bent on self-destruction.",PT4M21S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,538,16,0,8,https://i.ytimg.com/vi/cSy7h7ux69Q/sddefault.jpg,640.0,480.0,,,,,
youtube#video,q0nXZxMxgzCiRNSvMgDIPHgxDYw,d9jCGyl_cjA,2015-09-13T14:27:07Z,UCbJQA9UmItBGR9jV3Mplqnw,Amber Heard x Johnny Depp,Amber Heard and Johnny Depp from the movie The Rum Diary.,https://i.ytimg.com/vi/d9jCGyl_cjA/default.jpg,120,90,https://i.ytimg.com/vi/d9jCGyl_cjA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/d9jCGyl_cjA/hqdefault.jpg,480,360,Tonita Queta Parks,"['Johnny Depp (Celebrity)', 'Amber Heard (Celebrity)']",24,none,Amber Heard x Johnny Depp,Amber Heard and Johnny Depp from the movie The Rum Diary.,PT22S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,251,3,0,0,https://i.ytimg.com/vi/d9jCGyl_cjA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/d9jCGyl_cjA/maxresdefault.jpg,1280.0,720.0,,
youtube#video,x8W_QT835vbk0jslDGy-8DGdDxg,dcgeXxYy53o,2011-11-10T00:00:46Z,UC5otfW7O7oD_ei9h6jWEevA,Avant-première Rhum Express,Le réalisateur Bruce Robinson et ses comédiens Johnny Depp et Amber Heard était présent à Paris le mardi 8 novembre 2011 pour l'avant première du film Rhum Express. CloneWeb était dans la salle pour filmer la présentation du film...,https://i.ytimg.com/vi/dcgeXxYy53o/default.jpg,120,90,https://i.ytimg.com/vi/dcgeXxYy53o/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dcgeXxYy53o/hqdefault.jpg,480,360,cloneweb,"['avant', 'première', 'paris', 'rhum', 'express', 'diary', 'johnny', 'depp', 'amber', 'heard', 'bruce', 'robinson']",1,none,Avant-première Rhum Express,Le réalisateur Bruce Robinson et ses comédiens Johnny Depp et Amber Heard était présent à Paris le mardi 8 novembre 2011 pour l'avant première du film Rhum Express. CloneWeb était dans la salle pour filmer la présentation du film...,PT4M8S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1944,16,0,1,https://i.ytimg.com/vi/dcgeXxYy53o/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/dcgeXxYy53o/maxresdefault.jpg,1280.0,720.0,,
youtube#video,0eYG0lIkCURUspTNR5OSKN9OKwo,dT6DEyD8EgM,2021-08-05T16:04:44Z,UC-1_MEx2VU6FCrlySNv_8rg,"Johnny Depp and Amber Heard,-The Rum Diary(2011) -Background song by Elvis Presley -","Romantic scene from the movie, The Rum Diary(2011) Johnny Depp and Amber Heard, 

Background song by Elvis Presley - Can't Help Falling In Love",https://i.ytimg.com/vi/dT6DEyD8EgM/default.jpg,120,90,https://i.ytimg.com/vi/dT6DEyD8EgM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dT6DEyD8EgM/hqdefault.jpg,480,360,Luna Theobroma,"['Romantic scene from the movie', 'The Rum Diary(2011)', 'Johnny Depp and', 'Elvis Presley -', ""Can't Help Falling In Love"", 'Amber Heard', 'English movies', 'Johnny Depp', 'Elvis songs', 'Rum Diary']",10,none,"Johnny Depp and Amber Heard,-The Rum Diary(2011) -Background song by Elvis Presley -","Romantic scene from the movie, The Rum Diary(2011) Johnny Depp and Amber Heard, 

Background song by Elvis Presley - Can't Help Falling In Love",PT3M,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,181,3,0,0,,,,,,,,
youtube#video,47yc9yV3n1pUFqd0Z5OQAxEu8WY,EGvZB1jVIr4,2011-10-31T00:00:25Z,UC7oZhfZUxYrGnf4VZvVEV6w,The Rum Diary Reviewed by Ian Fitzgerald Johnny Depp Hunter S. Thompson Amber Heard,"The Rum Diary Reviewed by Ian Fitzgerald Johnny Depp Hunter S. Thompson Amber Heard Based on the debut novel by Hunter S. Thompson. Tiring of the noise and madness of New York and the crushing conventions of late Eisenhower-era America, Paul Kemp (Johnny Depp) travels to the pristine island of Puerto Rico to write for a local newspaper, run by downtrodden editor Lotterman (Richard Jenkins). Adopting the rum-soaked life of the island, Paul soon becomes obsessed with Chenault (Amber Heard), the wildly attractive Connecticut-born fiancée of Sanderson (Aaron Eckhart). Sanderson is one of a growing number of American entrepreneurs who are determined to convert Puerto Rico into a capitalist paradise in service of the wealthy. When Kemp is recruited by Sanderson to write favorably about his latest unsavory scheme, the journalist is presented with a choice: to use his words for the corrupt businessmen's financial benefit, or use them to take the bastards down.",https://i.ytimg.com/vi/EGvZB1jVIr4/default.jpg,120,90,https://i.ytimg.com/vi/EGvZB1jVIr4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EGvZB1jVIr4/hqdefault.jpg,480,360,Ian Fitzgerald,"['The', 'Rum', 'Diary', 'Reviewed', 'by', 'Ian', 'Fitzgerald', 'Johnny', 'Depp', 'Hunter', 'S.', 'Thompson', 'The Rum Diary (film)', 'Film', 'Amber', 'Heard', 'Pirates', 'Caribbean', 'Jack']",24,none,The Rum Diary Reviewed by Ian Fitzgerald Johnny Depp Hunter S. Thompson Amber Heard,"The Rum Diary Reviewed by Ian Fitzgerald Johnny Depp Hunter S. Thompson Amber Heard Based on the debut novel by Hunter S. Thompson. Tiring of the noise and madness of New York and the crushing conventions of late Eisenhower-era America, Paul Kemp (Johnny Depp) travels to the pristine island of Puerto Rico to write for a local newspaper, run by downtrodden editor Lotterman (Richard Jenkins). Adopting the rum-soaked life of the island, Paul soon becomes obsessed with Chenault (Amber Heard), the wildly attractive Connecticut-born fiancée of Sanderson (Aaron Eckhart). Sanderson is one of a growing number of American entrepreneurs who are determined to convert Puerto Rico into a capitalist paradise in service of the wealthy. When Kemp is recruited by Sanderson to write favorably about his latest unsavory scheme, the journalist is presented with a choice: to use his words for the corrupt businessmen's financial benefit, or use them to take the bastards down.",PT2M3S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,140,1,0,1,https://i.ytimg.com/vi/EGvZB1jVIr4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/EGvZB1jVIr4/maxresdefault.jpg,1280.0,720.0,,
youtube#video,kPmvVJdVZGBFPve1rAMU5hEDadA,eSQ1AJxCq0Y,2011-10-27T17:14:54Z,UCr1Qy2yZM6zLg3Uw6n14uDQ,The Rum Diary - NY Premiere (4),The Rum Diary Johnny Depp Amber Heard Aaron Eckhart Giovanni Ribisi Richard Jenkins Bruce Robinson premiere,https://i.ytimg.com/vi/eSQ1AJxCq0Y/default.jpg,120,90,https://i.ytimg.com/vi/eSQ1AJxCq0Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eSQ1AJxCq0Y/hqdefault.jpg,480,360,xlaudepp126,"['The', 'Rum', 'Diary', 'Johnny', 'Depp', 'Amber', 'Heard', 'Aaron', 'Eckhart', 'Giovanni', 'Ribisi', 'Richard', 'Jenkins', 'Bruce', 'Robinson', 'premiere', 'New York City']",22,none,The Rum Diary - NY Premiere (4),The Rum Diary Johnny Depp Amber Heard Aaron Eckhart Giovanni Ribisi Richard Jenkins Bruce Robinson premiere,PT2M1S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,643,0,0,0,,,,,,,,
youtube#video,Y88nOnvz6dtwU8twBN4HCzmOhhA,f68QX5Sc2WU,2011-09-29T09:34:16Z,UCH9Y0i_7Ke0kD4GARu31tIg,Rum Diary (Rhum express) - Cine90.fr,"Bande annonce du film Rum Diary (rhum express) de Bruce Robinson avec Johnny Depp, Amber Heard, Aaron Eckhart, Giovanni Ribisi, Richard Jenkins, Amaury Nolasco, Michael Rispoli, Marshall Bell, Bill Smitrovich, Karen Austin. Plus d'infos ciné et de vidéos sur http://www.cine90.fr et le blog.",https://i.ytimg.com/vi/f68QX5Sc2WU/default.jpg,120,90,https://i.ytimg.com/vi/f68QX5Sc2WU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/f68QX5Sc2WU/hqdefault.jpg,480,360,Putois Blogueur,"['ba rum diary', 'film Rum Diary', 'bande annonce vost Rum Diary', 'video rum diary', 'rhum express', 'ba rhum express', 'film Rhum express', 'Bruce Robinson', 'johnny depp', 'Hunter S. Thompson', 'romancier', 'portorico', 'journaliste', 'alccol', 'Amber Heard', 'Aaron Eckhart', 'Giovanni Ribisi', 'San Juan Daily News']",1,none,Rum Diary (Rhum express) - Cine90.fr,"Bande annonce du film Rum Diary (rhum express) de Bruce Robinson avec Johnny Depp, Amber Heard, Aaron Eckhart, Giovanni Ribisi, Richard Jenkins, Amaury Nolasco, Michael Rispoli, Marshall Bell, Bill Smitrovich, Karen Austin. Plus d'infos ciné et de vidéos sur http://www.cine90.fr et le blog.",PT2M5S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,672,5,0,0,https://i.ytimg.com/vi/f68QX5Sc2WU/sddefault.jpg,640.0,480.0,,,,,
youtube#video,JB5xZe08pjyxG6D5knR641pSH1c,fCmM4-oPHDw,2011-10-06T20:39:47Z,UCHBnnKf3LaBiMFJJ8OPDaXg,The Rum Diary - Mind Bending,"Release Date: 28 October 2011 
Genre: Adventure | Drama
Cast: Johnny Depp, Amber Heard, Aaron Eckhart
Directors: Bruce Robinson
Writer: Bruce Robinson, Hunter S. Thompson
Studio: E1 Entertainment",https://i.ytimg.com/vi/fCmM4-oPHDw/default.jpg,120,90,https://i.ytimg.com/vi/fCmM4-oPHDw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fCmM4-oPHDw/hqdefault.jpg,480,360,GeorgiesMovies,"['The', 'Rum', 'Diary', 'Mind', 'Bending', 'broadbandtv', 'viso', 'film', 'movie', 'clips', 'story', 'video', 'media', 'show', 'cinema', 'theatre', 'studio', 'box', 'office', 'review', 'preview', 'listings', 'hollywood', 'trailer', 'teaser', 'coming', 'soon', 'opening', 'release', 'date', 'dvd', 'tv', 'directed', 'produced', 'soundtrack', 'extras', 'cast', 'entertainment', 'amazing', 'gossip', 'rumor', 'interview', 'action', 'adventure', 'speed', 'exciting', 'extreme', 'danger', 'motor', 'engine', 'fun', 'diving', 'jump', 'plane', 'jet', 'ski', 'surf', 'fight', 'steven', 'spielberg', 'george', 'lucas']",24,none,The Rum Diary - Mind Bending,"Release Date: 28 October 2011 
Genre: Adventure | Drama
Cast: Johnny Depp, Amber Heard, Aaron Eckhart
Directors: Bruce Robinson
Writer: Bruce Robinson, Hunter S. Thompson
Studio: E1 Entertainment",PT34S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,60,0,0,0,https://i.ytimg.com/vi/fCmM4-oPHDw/sddefault.jpg,640.0,480.0,,,,,
youtube#video,QoC9hql8QV8dV81aggmVoD9R6sQ,gpfGEXbGqvc,2015-09-28T11:25:37Z,UCAntA-ijsWLMvCRUwu-BxoQ,Johnny Depp vende su yate por los celos de su mujer,"El amor mueve el mundo y si no que se lo digan a Johnny Depp, para el que los deseos de Amber Heard, son órdenes. De hecho, el actor ha vendido su querido yate, bautizado en honor a Vanessa Paradis, por los celos de su actual mujer.

Visto en: http://www.youtube.com/chance",https://i.ytimg.com/vi/gpfGEXbGqvc/default.jpg,120,90,https://i.ytimg.com/vi/gpfGEXbGqvc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gpfGEXbGqvc/hqdefault.jpg,480,360,CHANCE,"['Johnny Depp', 'Amber Heard', 'Vanessa Paradis', 'yate', 'Johnny Depp vende yate', 'celos de amber Heard', '2015', '28/09/2015', '09/28/2015', 'famosos', 'moda', 'people', 'celebrity', 'star']",22,none,Johnny Depp vende su yate por los celos de su mujer,"El amor mueve el mundo y si no que se lo digan a Johnny Depp, para el que los deseos de Amber Heard, son órdenes. De hecho, el actor ha vendido su querido yate, bautizado en honor a Vanessa Paradis, por los celos de su actual mujer.

Visto en: http://www.youtube.com/chance",PT1M11S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,792,3,0,1,https://i.ytimg.com/vi/gpfGEXbGqvc/sddefault.jpg,640.0,480.0,,,,,
youtube#video,PpWC-0jkB5nEmEnLV2tVEu9zlk4,gSEm78jo4tI,2011-10-11T09:27:35Z,UCLRE--HKZoylOv9ESOK-CNw,The Rum Diary New 30 TV Spot - USA,"GIOVANNI DI CLEMENTE presenta
THE RUM DIARY

con JOHNNY DEPP, AMBER HEARD, AARON ECKHART, RICHARD JENKINS e
GIOVANNI RIBISI

Regia : BRUCE ROBINSON

Genere : Adventure Drama

Paul Kemp (Johnny Deep) è un giornalista freelance la cui vita giunge ad una svolta quando si trova a scrivere per un dimesso e fatiscente giornale dei Caraibi. Da New York a San Juan, la sua vita si trasforma in una sfida a più livelli. Catturato da un vortice di alcool, donne ed eccessi di ogni tipo dovrà lottare per realizzare i suoi sogni di scrittore e salvarsi da un gruppo di anime, perse tra l'autodistruzione e i traffici illeciti dell'America del proibizionismo.",https://i.ytimg.com/vi/gSEm78jo4tI/default.jpg,120,90,https://i.ytimg.com/vi/gSEm78jo4tI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gSEm78jo4tI/hqdefault.jpg,480,360,CDIFILM,"['The', 'Rum', 'Diary', '30', 'TV', 'Spot', 'Bankers']",1,none,The Rum Diary New 30 TV Spot - USA,"GIOVANNI DI CLEMENTE presenta
THE RUM DIARY

con JOHNNY DEPP, AMBER HEARD, AARON ECKHART, RICHARD JENKINS e
GIOVANNI RIBISI

Regia : BRUCE ROBINSON

Genere : Adventure Drama

Paul Kemp (Johnny Deep) è un giornalista freelance la cui vita giunge ad una svolta quando si trova a scrivere per un dimesso e fatiscente giornale dei Caraibi. Da New York a San Juan, la sua vita si trasforma in una sfida a più livelli. Catturato da un vortice di alcool, donne ed eccessi di ogni tipo dovrà lottare per realizzare i suoi sogni di scrittore e salvarsi da un gruppo di anime, perse tra l'autodistruzione e i traffici illeciti dell'America del proibizionismo.",PT33S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,117,1,0,0,https://i.ytimg.com/vi/gSEm78jo4tI/sddefault.jpg,640.0,480.0,,,,,
youtube#video,9c3kAc14zmDk9yDsSzohQfq7OLA,ihXz2P_5Bb4,2011-12-21T17:04:02Z,UCE-GLhKd7iMzDeR1_Wyt6Nw,"""Rum Diary"" Johnny Depp and Amber Heard in Paris France","""Rum Diary"" Johnny Depp and Amber Heard in Paris France on promotion, heading to the premiere and out the premiere",https://i.ytimg.com/vi/ihXz2P_5Bb4/default.jpg,120,90,https://i.ytimg.com/vi/ihXz2P_5Bb4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ihXz2P_5Bb4/hqdefault.jpg,480,360,StormShadowCrew,"['Johnny', 'Caribbean', 'Sparrow', 'Diary', 'Rum', 'Captain Jack Sparrow', 'Johnny Depp', 'Amber Heard', 'Cute', 'Sexy', 'Gossip', 'Celebrity', 'Celebrities', 'Celebs', 'Famous', 'Paparazzi', 'Paparazzo', 'Video', 'News', 'Tabloid', 'People', 'Red Carpet', 'Photographers', 'Fashion', 'Style', 'Artist', 'Bombshell', 'Showbiz', 'Show', 'Business', 'Hot', 'Exclusive', 'Street', 'Paris', 'Cannes', 'Promotion', 'Star', 'Idol', 'Icon', 'Kids', 'Family', 'Press', 'Model', 'Fans', 'Movies', 'Movie', 'Cinema', 'Sport', 'Music', 'Stormshadow', 'Storm Shadow', 'Entertainment', 'Beauty', 'Love', 'On Set', 'Shooting']",24,none,"""Rum Diary"" Johnny Depp and Amber Heard in Paris France","""Rum Diary"" Johnny Depp and Amber Heard in Paris France on promotion, heading to the premiere and out the premiere",PT1M49S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,38653,253,0,43,https://i.ytimg.com/vi/ihXz2P_5Bb4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/ihXz2P_5Bb4/maxresdefault.jpg,1280.0,720.0,,
youtube#video,1j9RME9hOWp30zT1w3ydFjl-KrU,j9asu624IcU,2012-07-10T22:50:56Z,UCCUFMMvIWqvf699wIGfsFeg,Johnny Depp up close and personal before dating 'Rum Diary' co-star Amber Heard!,Johnny Depp up close and personal before dating 'Rum Diary' co-star Amber Heard,https://i.ytimg.com/vi/j9asu624IcU/default.jpg,120,90,https://i.ytimg.com/vi/j9asu624IcU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/j9asu624IcU/hqdefault.jpg,480,360,WOW MEDIA,"['Johnny', 'Depp', 'Vanessa Paradis', 'Johnny Depp', 'up', 'close', 'and', 'personal', 'before', 'dating', ""'Rum"", ""Diary'"", 'co-star', 'Amber Heard']",24,none,Johnny Depp up close and personal before dating 'Rum Diary' co-star Amber Heard!,Johnny Depp up close and personal before dating 'Rum Diary' co-star Amber Heard,PT3M32S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,3701,15,0,3,https://i.ytimg.com/vi/j9asu624IcU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/j9asu624IcU/maxresdefault.jpg,1280.0,720.0,,
youtube#video,LQsoQSjOO2f1MpwzcaOfWPTFa-4,JiVNYMVT2uE,2011-11-10T22:08:29Z,UCipeM_4LMkkP5KvPd3V4b5w,Amber Heard - Red Carpet of The Rum Diary in Paris .,Amber Heard on the Red Carpet for the french premiere of The Rum Diary in Paris . She's so sweet ♥,https://i.ytimg.com/vi/JiVNYMVT2uE/default.jpg,120,90,https://i.ytimg.com/vi/JiVNYMVT2uE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JiVNYMVT2uE/hqdefault.jpg,480,360,Sérine,"['Amber Heard', 'Red Carpet', 'The Rum Diary', 'Paris', 'Beautiful', 'French Premiere', 'France', '2011', 'Famous', 'People', 'Rhum', 'Express']",22,none,Amber Heard - Red Carpet of The Rum Diary in Paris .,Amber Heard on the Red Carpet for the french premiere of The Rum Diary in Paris . She's so sweet ♥,PT34S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,1147,1,0,0,https://i.ytimg.com/vi/JiVNYMVT2uE/sddefault.jpg,640.0,480.0,,,,,
youtube#video,0GsSVtnH3ovVal43etuJFZUtq_c,JOLuh5SOvyM,2020-08-03T04:41:21Z,UCUD4-ngT1Gj-dkluNFO5Nzg,Johnny Depp Rum Diaries With Amber Heard,Pictures and video clips from Rum Diaries,https://i.ytimg.com/vi/JOLuh5SOvyM/default.jpg,120,90,https://i.ytimg.com/vi/JOLuh5SOvyM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JOLuh5SOvyM/hqdefault.jpg,480,360,Pro Arts,"['Johnny Depp', 'Amber Heard', 'London', 'court case', 'RCJ', 'Johnny Depp photos']",24,none,Johnny Depp Rum Diaries With Amber Heard,Pictures and video clips from Rum Diaries,PT1M12S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,60,1,0,0,https://i.ytimg.com/vi/JOLuh5SOvyM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/JOLuh5SOvyM/maxresdefault.jpg,1280.0,720.0,,
