urls,comment,publish_dtime,n_likes,n_replies,total
https://www.youtube.com/watch?v=B9ZaUwfDvg4,Imagine being such a bad person even your parents cant defend you,2021-03-02 22:03:28+00:00,2028.0,29.0,2057.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,"â€œDid you like the karate kid!?â€‌
â€œHey donâ€™t threaten that woman!!â€‌
ًںک‚",2021-01-30 01:22:51+00:00,2047.0,7.0,2054.0
https://www.youtube.com/watch?v=OJ1aqVcTDSo,How can women straight admit to crimes and receive no punishment? Amber isnâ€™t the only famous woman who straight up confesses to horrors and still have a large fan base.,2021-03-25 16:07:15+00:00,1898.0,146.0,2044.0
https://www.youtube.com/watch?v=Q_Ek1nWndTg,Can we appreciate the camera man for the intensity in this recording?,2021-01-11 12:39:22+00:00,2036.0,8.0,2044.0
https://www.youtube.com/watch?v=7JJhnke3M9I,"Lying to charity is bad, but lying to sick kids is just evil.",2021-01-08 16:09:27+00:00,2009.0,23.0,2032.0
https://www.youtube.com/watch?v=t2YpR8W1ESc,"We don't need to make people famous for entertaining us. We treat them like gods, all they do is distract us.",2021-04-23 06:48:21+00:00,1988.0,43.0,2031.0
https://www.youtube.com/watch?v=uC9qU3X1JgM,"""I can't control it""
Deadpool: well that's just lazy writing.",2021-01-21 20:38:09+00:00,2001.0,30.0,2031.0
https://www.youtube.com/watch?v=hQFFm_X2lps,"I feel that his half smile, or kind of smirk, is because he's a bit embarassed to admit that he was being abused. Men don't come forward about physical, sexual, or emotional abuse as often as women do because ""society"" sees it more as something that ONLY happens to women.  Basicly, SOCIETY,  in the past,  has mad men feel as if they are weak  because they ""allowed"" themselves to be abused by a female. Hopefully, this will help more men to speak out about their own abuse.",2021-02-28 12:36:52+00:00,2013.0,17.0,2030.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,She is quite literally the biggest snake in recent history,2021-01-29 04:02:51+00:00,1996.0,13.0,2009.0
https://www.youtube.com/watch?v=jcf3UwelNAc,"She tried to destroy JD's career and stole his 7 million dollars intended for charity. She's a monster, oh wait... a monster would be more interesting and respectful than her... awful",2021-02-15 22:37:01+00:00,1978.0,21.0,1999.0
https://www.youtube.com/watch?v=_vY2tA6lqaA,"SHE GOT BANNED LMFAO, TIME TO MAKE SOME MULA",2021-02-23 18:04:06+00:00,1962.0,35.0,1997.0
https://www.youtube.com/watch?v=tybOcw3gQzc,She won the â€œMost Hated Actress Awardâ€‌,2021-01-27 16:55:12+00:00,1981.0,15.0,1996.0
https://www.youtube.com/watch?v=WLgXd5H6Q2A,Ok now we need Johnny as Grindelwald again,2021-02-02 18:26:42+00:00,1939.0,56.0,1995.0
https://www.youtube.com/watch?v=hQFFm_X2lps,Whos boycotting Aquaman 2 after this? Because this is literally bullshit.,2021-02-05 02:25:31+00:00,1894.0,95.0,1989.0
https://www.youtube.com/watch?v=RNxOnso7j5c,The universe runs a restaurant called Karma...There's no menu: You are served what you deserve.,2021-04-30 17:40:51+00:00,1906.0,82.0,1988.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,I think your protest is actually less dumb than the anti-lockdown protest,2021-01-09 11:36:21+00:00,1892.0,93.0,1985.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,"Jonny is going to win, many people care and support Johnny hell amber parents even support Johnny",2021-01-28 22:59:42+00:00,1966.0,16.0,1982.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,"They wonâ€™t believe you, because youâ€™re a manâ€‌

She is NOT a victim!",2021-02-01 08:51:26+00:00,1962.0,18.0,1980.0
https://www.youtube.com/watch?v=gcIYyGrQFTk,Do they really think they can make pirates of the Caribbean without Johnny? I really hope it is a total flop!,2021-01-11 19:12:14+00:00,1956.0,20.0,1976.0
https://www.youtube.com/watch?v=WLgXd5H6Q2A,"""They won't believe you, because you're a man.""
SHE IS NOT A VICTIM.",2021-02-19 16:05:13+00:00,1952.0,22.0,1974.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,"Woman who have actually been abused: WE SEE RIGHT THROUGH YOU, AMBER. YOU DO EVERYTHING AN ABUSER DOES.",2021-02-24 15:16:33+00:00,1953.0,21.0,1974.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,"â€œI would date a manletâ€‌ wow, I guess homosexuals really _are_ gay",2021-01-28 06:24:22+00:00,1960.0,9.0,1969.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2021-02-01 15:29:07+00:00,1963.0,4.0,1967.0
https://www.youtube.com/watch?v=uC9qU3X1JgM,3:36 3:38 best moment of my life hahahaha! That back hand to Bruce lmfao,2021-02-26 13:57:15+00:00,1907.0,60.0,1967.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,"Guy: ""I would date a manlet.""

Me: Yeahâ€¦ that's pretty gay bro.",2021-01-24 19:37:01+00:00,1944.0,20.0,1964.0
https://www.youtube.com/watch?v=5Ny1vJpYkgc,"Kristina really didn't say anything wrong. She legit said I'm not your real mom I am just a bonus mom... like that was amazing of her. So, I am confused by ambers anger here....",2021-04-22 16:41:59+00:00,1922.0,38.0,1960.0
https://www.youtube.com/watch?v=iX63Sqkr8sE,And yet None of the people who slandered Johnny Depp will ever apologize.,2021-03-17 20:14:41+00:00,1919.0,36.0,1955.0
https://www.youtube.com/watch?v=gEfWUbRfFR8,"Johnny Depp didnt ruin her career...she did it by herself, and i love it",2021-04-21 16:10:40+00:00,1864.0,87.0,1951.0
https://www.youtube.com/watch?v=1nLI4ahi6V4,"She used him to get her name known. Now we all know her. Soon, we'll be able to forget her! Johnny will remain a household name. Her efforts are futile.",2021-02-14 21:28:32+00:00,1935.0,14.0,1949.0
https://www.youtube.com/watch?v=VjBYuyHvAkQ,"Keep guarding him, Jerry, from your new vantage point. You were so awesome.",2021-01-31 18:38:31+00:00,1945.0,4.0,1949.0
https://www.youtube.com/watch?v=tybOcw3gQzc,"I don't understand people who defend or follow this woman, it's diabolical!  GO JOHNNY!",2021-01-22 11:30:15+00:00,1928.0,19.0,1947.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,Nobody like her anymore. She is not the only hot actress in Hollywood she should know that,2021-02-10 06:05:24+00:00,1924.0,23.0,1947.0
https://www.youtube.com/watch?v=h-wpBkiMKd0,"Me encanta la descripciأ³n;
â€œEn resumen Amber Head da puto ascoâ€‌",2021-04-11 04:27:33+00:00,1926.0,16.0,1942.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,"â€œAre you a snowflake.â€‌ 
â€œIâ€™m a beautiful snowflakeâ€‌ًںک‚",2021-01-26 06:09:57+00:00,1933.0,3.0,1936.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,"""I'm scared to death. I'm frightened and I don't know what to do. I'm confused and I want to go home.""

That kind of honesty must kill a man.",2021-03-06 03:44:11+00:00,1914.0,16.0,1930.0
https://www.youtube.com/watch?v=UvsHWTGHmts,the fact that her father says she's talking bs means a lot,2021-02-04 20:41:09+00:00,1921.0,2.0,1923.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,Lets talk about the guy who said they weren't afraid to breathe air but his voice sounded like he only breathed smoke his whole life.,2021-01-28 22:09:22+00:00,1913.0,10.0,1923.0
https://www.youtube.com/watch?v=Grlao4wLRBc,"Je ne comprend pas pourquoi Amber a un certain avantage sur cette histoire, avec toutes les preuves de Jonny Depp, les extraits vidأ©os/audios, les tأ©moins ect. Il est impossible de la croire ! Comme quoi, la violence conjugale faite aux hommes est beaucoup trop sous-cotأ©.",2021-04-04 16:27:28+00:00,1875.0,46.0,1921.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,"Just watching her body language during her testimony is a dead giveaway that she was just acting, and acting poorly at that.",2021-02-19 17:43:28+00:00,1891.0,25.0,1916.0
https://www.youtube.com/watch?v=hQFFm_X2lps,"Johnny looks at Amber the same way a dog looks at their abusive owner when they have an accident in the house. Itâ€™s the â€œplease donâ€™t hit me, please please donâ€™t be madâ€‌ look. Itâ€™s stomach turning. Amber is pure evil, you can just feel it.",2021-04-28 14:05:48+00:00,1902.0,12.0,1914.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,Why is no one talking about the officers nodding to the â€œIâ€™m here for the gangbangâ€‌ sign ًںک­ًںک­,2021-02-02 22:55:49+00:00,1897.0,13.0,1910.0
https://www.youtube.com/watch?v=alhBKPOO7B4,Celebrities are finally not being praised as much as they used to. What a time! Expose them all.,2021-01-05 06:17:50+00:00,1851.0,58.0,1909.0
https://www.youtube.com/watch?v=ShObyc9vqXM,"I hope sheâ€™s fired. I donâ€™t care what gender a person is, if they abuse another person then they should be fired NO EXCEPTIONS! We live in the 21st century, EVERYONE should be equal and held liable for what they do! She abused Johnny Depp and she should be fired because of that. I am not into super hero movies but because of her now I really wonâ€™t watch that movie. Jason seems like a nice person, sad that Amber had to ruin it.",2021-02-12 19:04:33+00:00,1889.0,16.0,1905.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because youâ€™re a manâ€‌

She is NOT a victim.",2021-01-12 16:40:33+00:00,1902.0,2.0,1904.0
https://www.youtube.com/watch?v=9AAaaZGiDo0,Johnny Depp pouvait pas tomber sur pire femme je pense... on a toujours tendance أ  plaindre les femmes quand il y a violence conjugale mais faut pas oublier que les hommes aussi peuvent en أھtre victime... Force أ  lui et أ  toute les personnes qui sont victimes de violences conjugale. Faite qu'un jour tout sa s'arrأھte ًں™ڈ,2021-04-03 17:10:20+00:00,1880.0,21.0,1901.0
https://www.youtube.com/watch?v=hQFFm_X2lps,"I think his mouth gestures come from his embarrassment of being abused, and he feels apologetic for being a â€œbotherâ€‌.",2021-02-24 07:17:11+00:00,1878.0,22.0,1900.0
https://www.youtube.com/watch?v=IAGz2bDlwqA,"Flash in snyder cut:
*Saves the entire world by rewinding time itself
Flash in Josstice league:
BUg dUtY",2021-03-20 07:36:16+00:00,1883.0,15.0,1898.0
https://www.youtube.com/watch?v=tybOcw3gQzc,"Karma is coming for Amber guys. I can't wait for her to be eventually found out, this is better than a soap opera.",2021-01-15 20:29:33+00:00,1886.0,11.0,1897.0
https://www.youtube.com/watch?v=9AAaaZGiDo0,Pirates des Caraأ¯bes va perdurent bcp bcp dâ€™audiences car sans Johnny les films nâ€™auront plus aucun sens. Câ€™est lui le personnage principale et personne ne peux le remplacer,2021-04-03 18:17:52+00:00,1832.0,64.0,1896.0
https://www.youtube.com/watch?v=YAcdzMRadhQ,"A gofundme page for the two millionaires, now I've seen everything.

1.5k likes, this is the most likes I've ever got lol. Thanks ًںک…",2021-04-15 05:40:13+00:00,1868.0,26.0,1894.0
https://www.youtube.com/watch?v=IAGz2bDlwqA,Someday film students will directly contrast these two movies as a case study for what makes a good movie and what makes a bad movie.,2021-03-30 05:30:58+00:00,1843.0,51.0,1894.0
https://www.youtube.com/watch?v=VjBYuyHvAkQ,She was totally copying his mannerisms with her rat nest brassy hair,2021-01-30 18:17:02+00:00,1857.0,34.0,1891.0
https://www.youtube.com/watch?v=YAcdzMRadhQ,Victimhood is integral to narcissism. Ergo the collective has created a perfect psychopathological storm.,2021-03-26 23:59:17+00:00,1878.0,11.0,1889.0
https://www.youtube.com/watch?v=bCk2xMs6j8M,Now that she's been exposed let's get to slightly less pressing business...CANCEL THE REMAKE AND BRING BACK OUR SPARROW!!!!!!!,2021-03-25 17:52:27+00:00,1863.0,17.0,1880.0
https://www.youtube.com/watch?v=5Ny1vJpYkgc,Only Amber would have beef with her child. She's not even a teenager yet and Amber is acting like this.,2021-04-22 16:53:08+00:00,1864.0,13.0,1877.0
https://www.youtube.com/watch?v=pZR2_v4UpgI,"Johnny Deep is a good person he doesnâ€™t deserve a gold digger like Amber , I hope he win the lawsuit and she will give him his money back !  #savejohnny",2021-02-13 23:29:57+00:00,1862.0,14.0,1876.0
https://www.youtube.com/watch?v=UvsHWTGHmts,Johnny Depp to Amber Heard : You will always remember this day as the day you almost caught Captain Jack Sparrow.,2021-01-19 17:57:23+00:00,1849.0,23.0,1872.0
https://www.youtube.com/watch?v=CibA_AB-KOQ,"When the joker said ""Smile, because it confuses people. Smile, because it's easier than explaining whats killing you inside,"" I felt that.",2021-04-05 03:26:59+00:00,1859.0,10.0,1869.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because youâ€™re a manâ€‌",2021-01-07 13:36:24+00:00,1858.0,10.0,1868.0
https://www.youtube.com/watch?v=Je5dYfRRnsA,If you listen closely you can hear jack sparrow drunkenly laughing in the distance,2021-01-13 18:17:28+00:00,1811.0,55.0,1866.0
https://www.youtube.com/watch?v=jbp4UiBTgO8,Disney realised that without Johnny depp people won't accept the movie,2021-03-21 05:11:16+00:00,1848.0,17.0,1865.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,He literally said â€œDo you like the Karate Kidâ€‌ and a guy yelled at him for threatening a woman ًںک‚,2021-01-26 08:43:27+00:00,1843.0,21.0,1864.0
https://www.youtube.com/watch?v=1GphbMhDbeo,If Johnny Depp lost work opportunities so should Amber Heard. Serves her right.,2021-02-07 17:55:02+00:00,1846.0,18.0,1864.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,"If a man said to a woman ""I did not punch you, I did not hurt you, I was hitting you...GOD YOU ARE SUCH A BABY"" he would be in jail for years and years, Amber Heard should be arrested for domestic and mental abuse, *Justice for Johnny Depp.*",2021-03-09 12:25:13+00:00,1846.0,16.0,1862.0
https://www.youtube.com/watch?v=hQFFm_X2lps,"Iâ€™m still so irritated that she has gotten to keep her jobs,but Johnny was removed from all of his jobs",2021-02-12 20:19:05+00:00,1836.0,25.0,1861.0
https://www.youtube.com/watch?v=ShObyc9vqXM,"It is scary that we live in a world where a woman only needs to say that a man abused her and that man is immediately fired and destroyed while when a man PROVES that he was abused by a woman and nothing happens.... 
And No! I am not saying that women don't get abused by man or that all woman abuse men....just saying that there is a double standard going on and it is scary....",2021-02-12 21:42:08+00:00,1795.0,64.0,1859.0
https://www.youtube.com/watch?v=uC9qU3X1JgM,The most brave character among all of these DCEU's characters is the police officer who is trying to stop superman with his 9mm gun. ًںک‚ Need This kind of confidence in life.,2021-01-07 05:06:33+00:00,1846.0,13.0,1859.0
https://www.youtube.com/watch?v=qjvrKQTkTps,"He prefers younger women, wants them to all get along, likes creativity, loves his kids, needs to be in love to be happy - what am I missing here?",2021-04-07 19:58:52+00:00,1807.0,52.0,1859.0
https://www.youtube.com/watch?v=tybOcw3gQzc,"Everyone waiting for Warner bros to apologise and give Jonny his role back, no offense to mr nicolson, but that role is Depps",2021-01-24 13:24:33+00:00,1818.0,40.0,1858.0
https://www.youtube.com/watch?v=YAcdzMRadhQ,It's so important to choose a life partner wisely.,2021-03-27 02:20:24+00:00,1832.0,24.0,1856.0
https://www.youtube.com/watch?v=Grlao4wLRBc,"Ambasadrice des violences conjugales !
Mais quelle ironie !!!
ًںک¤ًںک¤
Elle est pas possible cette meuf ًں¤¦",2021-04-04 16:05:21+00:00,1839.0,6.0,1845.0
https://www.youtube.com/watch?v=8oiB_u4RDiM,Her looks will continue to fade but ugly on the inside is forever.,2021-03-10 17:42:12+00:00,1804.0,41.0,1845.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,"Sign: ""I'm here for the gangbang""

Lady: ""My GrAnDfaTheR WaS a PoW in WorLD WaR 2""",2021-01-31 18:11:45+00:00,1832.0,9.0,1841.0
https://www.youtube.com/watch?v=b9V3Pj47x4c,"Superman: I'm faster

Flash: Yeah, wait until the Snyder Cut comes out",2021-04-05 06:42:32+00:00,1814.0,20.0,1834.0
https://www.youtube.com/watch?v=QBCEXSVjBrM,Iâ€™ll believe it when I see the public statement from Warnerâ€™s!,2021-01-23 19:18:29+00:00,1792.0,38.0,1830.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,"""homosexuals are gay""
no no he's got a point",2021-01-28 09:25:52+00:00,1809.0,18.0,1827.0
https://www.youtube.com/watch?v=AVw96muxv0M,Iâ€™m glad both the â€œI bought the bankâ€‌ and â€œWhat are your superpowers? Iâ€™m richâ€‌ scenes were also in the Snyder cut.,2021-03-19 05:36:26+00:00,1813.0,12.0,1825.0
https://www.youtube.com/watch?v=pLYxM0ztStg,"She's not sorry for what she did, she's sorry because she got caught and now it's over for her.",2021-03-02 22:09:25+00:00,1812.0,10.0,1822.0
https://www.youtube.com/watch?v=Bu1uOt5Tyoc,"""She promises to donate charity 7million$ and donates 100k$,when it wasn't even her money!!!""
She's a FAME,GOLD digger straight!!!",2021-02-15 06:34:59+00:00,1794.0,27.0,1821.0
https://www.youtube.com/watch?v=oJNQm_Hu3hM,"*And to think, none of these teams exist today*",2021-02-17 14:49:33+00:00,1743.0,76.0,1819.0
https://www.youtube.com/watch?v=IAGz2bDlwqA,This has to be the movie from one of the nightmare timelines where Zack Snyder didn't exist,2021-03-28 21:26:22+00:00,1793.0,25.0,1818.0
https://www.youtube.com/watch?v=Gq5uItRcKlo,He deserves sainthood for not physically getting them out.,2021-03-17 15:12:33+00:00,1792.0,23.0,1815.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,"""Homossexuals are gay""
 People: *how dare you*",2021-01-30 19:00:22+00:00,1790.0,24.0,1814.0
https://www.youtube.com/watch?v=74bDLtT6Khw,pov: youâ€™re looking for comments that arent â€œthey wont believe you because you are a man!â€‌,2021-02-03 05:01:34+00:00,1788.0,23.0,1811.0
https://www.youtube.com/watch?v=dJou3LZ0olk,"I looked this up to see the context of the meme, and now I have even less context.",2021-01-05 23:56:05+00:00,1793.0,13.0,1806.0
https://www.youtube.com/watch?v=ZzcUoAwYWU8,Man Amber is so energetic ... Hope she doesn't get depressed that 99% of player base doesn't use her,2021-02-03 18:56:02+00:00,1761.0,41.0,1802.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,I've never liked Amber. This whole thing makes me dislike her more.,2021-02-11 20:52:10+00:00,1792.0,9.0,1801.0
https://www.youtube.com/watch?v=WLgXd5H6Q2A,"""Disney doesn't want to associate with any questionable figures.""
*Disney literally cooperates with the local Chinese paramilitary that is putting Uighur Muslims in concentration camps for the filming of Mulan and THANKED THEM IN THE CREDITS.",2021-02-14 05:25:59+00:00,1772.0,25.0,1797.0
https://www.youtube.com/watch?v=978iHuFKfS4,This song hits different if you have a crush but know they wonâ€™t like you back,2021-02-09 01:40:25+00:00,1765.0,28.0,1793.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,"â€œI went through calculus class with out a calculatorâ€‌

-I can do quick maths 34 x 37 = 339
-itâ€™s wrong but quick",2021-01-24 19:03:05+00:00,1770.0,17.0,1787.0
https://www.youtube.com/watch?v=V7lg69VFSY8,"What a hateful excuse for a human being , im referring to amber by the way.",2021-02-14 20:37:11+00:00,1767.0,17.0,1784.0
https://www.youtube.com/watch?v=YAcdzMRadhQ,Absolute proof should be required in all circumstances. Oprah should have asked for some proof.,2021-03-26 23:54:20+00:00,1729.0,53.0,1782.0
https://www.youtube.com/watch?v=KPqHSiWJ5pA,Johnny deserves a break. Somebody get this man a movie!,2021-02-02 21:45:53+00:00,1704.0,76.0,1780.0
https://www.youtube.com/watch?v=f1Gu4oQ0_w4,â€œBecause white people are people. They get to have individuality and complex backstories you have to empathize with in order to understand their choices...â€‌ This! This right here...Thank you for THIS!,2021-03-13 02:20:29+00:00,1754.0,23.0,1777.0
https://www.youtube.com/watch?v=pZR2_v4UpgI,"You know it's bad when the lawyers are jumping ship, lol.",2021-02-24 14:18:30+00:00,1770.0,6.0,1776.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,All of these signs got me dying. â€œIâ€™m here for the gangbangâ€‌ â€œstop premature Christmas decoratingâ€‌,2021-01-26 00:36:14+00:00,1766.0,7.0,1773.0
https://www.youtube.com/watch?v=iT2Kiyt7-rk,"Johnny depp: Hitting objects because he's having a breakdown cuz his mom died that morning.              

Amber Heard: alright ima record thisâک ï¸ڈ",2021-02-24 01:05:18+00:00,1754.0,19.0,1773.0
https://www.youtube.com/watch?v=dBi3y4w3oAY,could they just have followed orders and killed Amber Heard when they had the chance?,2021-01-20 18:25:29+00:00,1759.0,10.0,1769.0
https://www.youtube.com/watch?v=Bu1uOt5Tyoc,"I'm guessing every male that's ever met her wishes they didn't. Even Jason Mamoa looked cringed out as she flirted and tried to infer they had chemistry ( during their press interviews).... he's ever the gentleman, saw it for what it was and literally brushed her off w/humour.",2021-02-13 18:29:46+00:00,1726.0,40.0,1766.0
https://www.youtube.com/watch?v=j0R_mHmRnC8,Some how she thinks everyone will do as she says lol.  This couldnâ€™t be better for Johnny his fanâ€™s are powerful ًں’ھ,2021-01-29 18:32:37+00:00,1711.0,48.0,1759.0
https://www.youtube.com/watch?v=UvsHWTGHmts,Her smile in the interviews is so fake. Fake like her whole personality,2021-01-18 10:21:10+00:00,1748.0,6.0,1754.0
https://www.youtube.com/watch?v=h-wpBkiMKd0,"perdon pero estas cosas  me dan mucha rabia, Johnny temblaba cuando recordaba eso y ella esta comiendo galletitas BUFFFF JUSTICE FOR JOHNNY DEEP",2021-04-26 02:33:02+00:00,1717.0,31.0,1748.0
https://www.youtube.com/watch?v=hQFFm_X2lps,"Letâ€™s be honest, even a toddler could tell that sheâ€™s straight up lying ًںک…",2021-01-13 05:56:32+00:00,1739.0,6.0,1745.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,"judge: youre being sentenced to 49 years
6ix9ine: homosexuals are gay
judge: free this man",2021-02-03 16:20:29+00:00,1738.0,6.0,1744.0
https://www.youtube.com/watch?v=J--nC12W-YI,"The starter characters constellations are so rare to get tbh, I got c3 Diluc before c2 Kaeya...",2021-03-31 18:34:59+00:00,1684.0,49.0,1733.0
https://www.youtube.com/watch?v=b9V3Pj47x4c,"After watching the snyder cut,  we now know that Barry can run circles around Clark",2021-03-26 21:25:27+00:00,1708.0,23.0,1731.0
https://www.youtube.com/watch?v=Q_Ek1nWndTg,0:43 when you and your friends randomly pick rappers name out of a hat,2021-01-27 07:55:52+00:00,1710.0,17.0,1727.0
https://www.youtube.com/watch?v=lsBBAZVEaCM,"Can't wait till Amber Heard faces the consequences of her actions. As a male victim of domestic abuse, I want to see Johnny Depp get his justice for this
Not a bot, I'm just a dude that hates Amber Heard and the lack of justice being brought to her",2021-02-20 18:32:18+00:00,1656.0,70.0,1726.0
https://www.youtube.com/watch?v=f1Gu4oQ0_w4,"""He'd rather be her husband than your prince and you can't stand it"" WOO, that was amazing",2021-03-13 02:16:19+00:00,1685.0,36.0,1721.0
https://www.youtube.com/watch?v=UvsHWTGHmts,Amber really read gone girl and thought she could get rich quick huh,2021-01-18 01:05:55+00:00,1702.0,18.0,1720.0
https://www.youtube.com/watch?v=KRL3B9d7J9U,Remember this as the day you almost caught Capitan Jack Sparrow!,2021-01-08 19:42:06+00:00,1677.0,35.0,1712.0
https://www.youtube.com/watch?v=Bu1uOt5Tyoc,Johnny Depp is too beloved to ever be hated by the media or anyone... dudes a super legend and she's a no body.,2021-02-14 15:42:12+00:00,1693.0,17.0,1710.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,"People are like ""they are both toxic, they hit each other"". He defended himself, he probably developed that due to the horrendous relationship. He never had any issues with past relationships. Winona, wish they lasted, hasn't even come out with anything, and she's a very outspoken person. He's not the type of person to be abusive.",2021-02-01 04:42:29+00:00,1682.0,28.0,1710.0
https://www.youtube.com/watch?v=TSVA_jz3KX8,"""She'll always remember this as the time she almost caught Captain Jack Sparrow""",2021-04-16 22:29:11+00:00,1618.0,92.0,1710.0
https://www.youtube.com/watch?v=hQFFm_X2lps,She is a horrible actress lmfaoooo. Her and my ex should get together,2021-01-17 20:53:18+00:00,1690.0,13.0,1703.0
https://www.youtube.com/watch?v=jcf3UwelNAc,She shouldnt be hired in any movie franchise. CAREER OVER.,2021-02-16 00:04:23+00:00,1680.0,22.0,1702.0
https://www.youtube.com/watch?v=hQFFm_X2lps,"I feel like sometimes sheâ€™s almost like, mocking the interviewer? Her tone of voice is a bit condescending. Sheâ€™s either bored or annoyed by her or trying to sound pitiful. Idk could just be me",2021-02-22 15:32:24+00:00,1697.0,5.0,1702.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,"""You're a disgrace to America and us!""

""We're allowed to have free speech!""",2021-01-27 08:25:59+00:00,1689.0,11.0,1700.0
https://www.youtube.com/watch?v=aca0KWoHtqQ,"""I wasnt punching you, I was just hitting you. youre a baby""
who else defended depp since the beginning? Say I.",2021-03-05 08:06:30+00:00,1556.0,142.0,1698.0
https://www.youtube.com/watch?v=-qHw0PtrdQI,"She's literally screwed herself. She's no DV survivor. Talking from experience, the way she presented herself in court was just fiction. She made REAL DV survivors look bad. Can't stand her.",2021-03-13 22:51:57+00:00,1658.0,39.0,1697.0
https://www.youtube.com/watch?v=-qHw0PtrdQI,"She's literally screwed herself. She's no DV survivor. Talking from experience, the way she presented herself in court was just fiction. She made REAL DV survivors look bad. Can't stand her.",2021-03-13 22:51:57+00:00,1656.0,39.0,1695.0
https://www.youtube.com/watch?v=O1Rrb3ET21c,And the fact that Amber's parents sided with Johnny says it all,2021-04-27 06:23:36+00:00,1683.0,11.0,1694.0
https://www.youtube.com/watch?v=V7lg69VFSY8,"His mother had just died and he lost millions of dollars, this clearly isnâ€™t love....instead of showing him love and encouragement, she is recording and laughin at his pain!!!! He doesnâ€™t deserve this....sheâ€™s trash!!!! Love u Johnny",2021-02-13 08:59:20+00:00,1682.0,10.0,1692.0
https://www.youtube.com/watch?v=uC9qU3X1JgM,The Snyder Cut version of this scene better get 200 million views,2021-03-15 08:16:42+00:00,1651.0,40.0,1691.0
https://www.youtube.com/watch?v=uC9qU3X1JgM,Batman: â€œsorry Iâ€™m late yâ€™all the traffic was horrendousâ€‌,2021-02-15 05:44:07+00:00,1684.0,5.0,1689.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,"Bruh they all have ""freedom of speech"" signs but they don't even let a man talk and be there",2021-01-25 16:29:18+00:00,1657.0,31.0,1688.0
https://www.youtube.com/watch?v=btxFY3vWhNQ,Sheâ€™s actual human trash. I canâ€™t believe aquaman 2 is still letting her act,2021-01-08 17:38:07+00:00,1646.0,37.0,1683.0
https://www.youtube.com/watch?v=tybOcw3gQzc,I'm still on the side of not seeing any movie she takes part in.,2021-01-25 22:03:59+00:00,1662.0,18.0,1680.0
https://www.youtube.com/watch?v=hQFFm_X2lps,I feel like Johnny is more embarrassed that he has to talk about being abused. Must be so  hard for a man to do. Itâ€™s sad heâ€™s trying to be so careful to not set her off.,2021-02-07 02:49:18+00:00,1652.0,25.0,1677.0
https://www.youtube.com/watch?v=5Ny1vJpYkgc,When your own kid doesn't want to be around you that speaks volume.,2021-04-26 20:40:41+00:00,1656.0,13.0,1669.0
https://www.youtube.com/watch?v=aca0KWoHtqQ,"the fact that this ""LEGENDARY"" man doesn't raise his voice when he is being yelled at is insane, get this mans a reward and throw the abuser in jail, IMEDIATLY!!",2021-02-16 16:20:55+00:00,1638.0,26.0,1664.0
https://www.youtube.com/watch?v=aca0KWoHtqQ,"I admire him because he doesnâ€™t yell at her, he keeps a low voice, that I admire him.",2021-03-06 02:44:11+00:00,1602.0,57.0,1659.0
https://www.youtube.com/watch?v=hQFFm_X2lps,The thing is. She thinks so much of herself. I didnâ€™t know her name or who she was until Johnny. Heâ€™s so wholesome and sheâ€™s a snake. She really thinks this is believable. Wow!,2021-02-22 17:58:09+00:00,1650.0,9.0,1659.0
https://www.youtube.com/watch?v=gECq8x8b6bo,"Petition for the phrase ""being a karen"" to ""being an Amber""",2021-03-02 12:11:40+00:00,1636.0,21.0,1657.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you because youâ€™re a manâ€‌

She is NOT a victim.",2021-01-18 16:22:46+00:00,1649.0,6.0,1655.0
