urls,comment,publish_dtime,n_likes,n_replies,total
https://www.youtube.com/watch?v=IkTwNd4JYa0,"â€œThey wonâ€™t believe you, because youâ€™re a manâ€‌

She is NOT a victim.",2020-12-31 16:33:02+00:00,1979.0,42.0,2021.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because youâ€™re a man.â€‌

-Amber Head
She is NOT a victim",2020-12-22 22:16:34+00:00,1980.0,4.0,1984.0
https://www.youtube.com/watch?v=1khEVKpz6Qw,"I really hate this woman.
And I will not watch any of her movies.",2020-12-18 05:43:02+00:00,1941.0,8.0,1949.0
https://www.youtube.com/watch?v=uC9qU3X1JgM,"Wonder Woman: Heâ€™s confused, he doesnâ€™t know who he is

Flash: *Pet Cemetary*",2020-12-25 06:47:44+00:00,1924.0,20.0,1944.0
https://www.youtube.com/watch?v=1khEVKpz6Qw,"Iâ€™m a simple person, I see amber heard, I click dislike",2020-12-18 07:30:09+00:00,1919.0,22.0,1941.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-26 17:54:08+00:00,1934.0,5.0,1939.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-23 19:33:10+00:00,1929.0,5.0,1934.0
https://www.youtube.com/watch?v=Lc4hf4w7QXA,"â€œThey wonâ€™t believe you, because youâ€™re a manâ€‌
- Amber Heard
She is NOT a victim",2020-12-23 02:58:54+00:00,1919.0,13.0,1932.0
https://www.youtube.com/watch?v=1yuki8YG3xA,"She admits she cut off part of her husband's finger, now she's lecturing on domestic violence and being paid to do so. Brilliant. 
Rules for he but not for she.",2020-12-19 10:47:22+00:00,1888.0,26.0,1914.0
https://www.youtube.com/watch?v=1yuki8YG3xA,"â€œThey wonâ€™t believe you, because youâ€™re a man.â€‌

She is NOT a victim.",2020-12-23 16:22:59+00:00,1886.0,11.0,1897.0
https://www.youtube.com/watch?v=52K_6mnTYF4,"I love Sia, sheâ€™s the only huge celeb that is standing up for Depp and calling out Elon.",2020-12-05 04:14:34+00:00,1847.0,39.0,1886.0
https://www.youtube.com/watch?v=uC9qU3X1JgM,"The phone : 1% left
I charge to 15% and then use it again
The phone be like:
        "" You don't let me live
          You don't let me die """,2020-12-06 15:06:06+00:00,1869.0,16.0,1885.0
https://www.youtube.com/watch?v=k-qJirGb3F4,If the depp lost his role to alleged abuse then she should be kicked for actual abuse.,2020-12-10 22:43:27+00:00,1834.0,46.0,1880.0
https://www.youtube.com/watch?v=Fpbm0t8kOi4,"""Did Steve Trevor tell you that""

This hits hard after seeing Wonder Woman 1984

Edit: Go watch the Snyder Cut NOW!",2020-12-26 13:50:02+00:00,1795.0,73.0,1868.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because youâ€™re a man.â€‌

She is NOT a victim.",2020-12-31 15:15:06+00:00,1844.0,22.0,1866.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-26 05:15:15+00:00,1845.0,15.0,1860.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-25 23:26:37+00:00,1848.0,4.0,1852.0
https://www.youtube.com/watch?v=HNwoRxZzbjM,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-23 16:13:57+00:00,1832.0,7.0,1839.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-24 02:51:44+00:00,1823.0,11.0,1834.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-25 23:56:16+00:00,1816.0,12.0,1828.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-24 06:31:51+00:00,1816.0,9.0,1825.0
https://www.youtube.com/watch?v=Cg9SvQSMnoE,At least Johnny never put a baby in her.,2020-12-30 05:41:45+00:00,1796.0,25.0,1821.0
https://www.youtube.com/watch?v=uretrfMA-Io,The best part is she honestly believes we are getting paid to dislike her existence. I hate her sociopathic ways for free.,2020-12-22 07:56:33+00:00,1789.0,19.0,1808.0
https://www.youtube.com/watch?v=uretrfMA-Io,"Is this the woman who threw a vodka Bottle at her husband and almost made him Lose a Finger? Great woman to give a Plattform to... good Job, Access Hollywood. Be proud of it!",2020-12-22 19:46:07+00:00,1780.0,21.0,1801.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because youâ€™re a manâ€‌
-Amber Heard
She is NOT a victim.",2020-12-23 02:16:40+00:00,1788.0,11.0,1799.0
https://www.youtube.com/watch?v=1khEVKpz6Qw,Isn't she a domestic abuser?,2020-12-17 14:25:05+00:00,1772.0,22.0,1794.0
https://www.youtube.com/watch?v=XsFovwPiu4M,"Remember, kids: l'Orأ©al and Warner Bros support a proven abuser, let's go clowns",2020-12-21 17:06:24+00:00,1753.0,38.0,1791.0
https://www.youtube.com/watch?v=uretrfMA-Io,Hey yâ€™all. A woman abusing a man is now â€œcomplexities.â€‌ Just FYI.,2020-12-22 03:39:24+00:00,1775.0,10.0,1785.0
https://www.youtube.com/watch?v=6BG0tzReDOQ,When he said amber and destiny looked like a middle age woman and her special needs son I died ًںک‚ًں’€,2020-12-02 15:50:36+00:00,1779.0,6.0,1785.0
https://www.youtube.com/watch?v=nhym0fLkEFg,"Did anyone feel weird when wonder woman said ""kalel nooo !"", or it just me",2020-12-24 17:43:27+00:00,1707.0,72.0,1779.0
https://www.youtube.com/watch?v=IBDLqO-7h3A,I HATE all mukbangs. No matter the size of the person. Theyâ€™re gross in every way possible,2020-12-10 23:41:34+00:00,1690.0,88.0,1778.0
https://www.youtube.com/watch?v=74bDLtT6Khw,"Thats crazy! 
Johnny doesnt deserve this. No one deserves to go through this.",2020-12-25 09:40:09+00:00,1741.0,21.0,1762.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because youâ€™re a manâ€‌

She is NOT a victim.",2020-12-30 10:41:50+00:00,1745.0,13.0,1758.0
https://www.youtube.com/watch?v=74bDLtT6Khw,She married to get fame. Why she would want to destroy him i don't understand he gave her everything. I don't believe anything that comes out of her mouth. The sad thing is he really loved her and all she wanted is to climb up the ladder. His first tip was when her bought her a ring and she did not like it so he worn it.,2020-12-24 20:37:59+00:00,1728.0,30.0,1758.0
https://www.youtube.com/watch?v=52K_6mnTYF4,I still don't get how Johnny lost high profile roles while Amber is still kicking career goals. Her L'Orأ©al contracts earns big bucks,2020-12-01 17:12:56+00:00,1730.0,25.0,1755.0
https://www.youtube.com/watch?v=uretrfMA-Io,"""Nobody will believe you because you are a man.""

She is NOT a victim!",2020-12-26 15:21:19+00:00,1748.0,6.0,1754.0
https://www.youtube.com/watch?v=hQFFm_X2lps,"The fact that there's people out there genuinely defending her in all this, is downright frightening.",2020-12-22 12:58:04+00:00,1724.0,29.0,1753.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because youâ€™re a manâ€‌ 

She is NOT a victim.",2020-12-24 19:39:33+00:00,1740.0,3.0,1743.0
https://www.youtube.com/watch?v=1khEVKpz6Qw,#justiceforjohnny,2020-12-17 14:23:10+00:00,1733.0,5.0,1738.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because youâ€™re a manâ€‌ 
- Amber Heard",2020-12-22 08:07:03+00:00,1720.0,14.0,1734.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-23 15:59:36+00:00,1711.0,15.0,1726.0
https://www.youtube.com/watch?v=IkTwNd4JYa0,For $4000 it better have realistic bed shitting action.,2020-12-31 15:02:06+00:00,1691.0,33.0,1724.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-26 11:06:59+00:00,1718.0,3.0,1721.0
https://www.youtube.com/watch?v=U_MYHvZZizY,"Lol. That judge isnâ€™t taking any of her shit.
Thatâ€™s what an unbiased judge looks like.",2020-12-22 18:16:00+00:00,1673.0,30.0,1703.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because youâ€™re a manâ€‌

- Amber Heard.",2020-12-22 17:53:22+00:00,1674.0,6.0,1680.0
https://www.youtube.com/watch?v=IBDLqO-7h3A,This is just going to feed into Amberlynnâ€™s â€œPeople just hate me because Iâ€™m fatâ€‌ theory. Thatâ€™s not the reason people hate her. I promise itâ€™s not.,2020-12-04 12:26:26+00:00,1637.0,36.0,1673.0
https://www.youtube.com/watch?v=1khEVKpz6Qw,Boycotting Amber heard.,2020-12-17 14:30:10+00:00,1661.0,10.0,1671.0
https://www.youtube.com/watch?v=IBDLqO-7h3A,It's medically impossible for her to stay the size she is by only be eating what she's vlogging. She's eating thousands of more calories than this a day.,2020-12-19 05:29:45+00:00,1653.0,14.0,1667.0
https://www.youtube.com/watch?v=Qw9L6zYkuMU,One has a history of abuse and even a mugshot from an arrest for domestic abuse.  (And it's not johnny).,2020-12-23 13:48:02+00:00,1647.0,4.0,1651.0
https://www.youtube.com/watch?v=uC9qU3X1JgM,"""Arthur, we need to restrain him!""

Arthur: Immediately goes for a kill shot",2020-12-28 05:25:50+00:00,1639.0,10.0,1649.0
https://www.youtube.com/watch?v=IBDLqO-7h3A,I think her yo-yo dieting and binging is a cautionary tale that itâ€™s important to seek professional medical help.,2020-12-03 20:06:44+00:00,1625.0,21.0,1646.0
https://www.youtube.com/watch?v=XqdI8icEbDM,"â€œA womenâ€™s lie will go further than a manâ€™s truthâ€‌
-Someone I forgot who",2020-12-23 19:35:23+00:00,1611.0,33.0,1644.0
https://www.youtube.com/watch?v=IBDLqO-7h3A,"A lot of the hate doesn't come from her weight, but her terrible personality.  She once lied about an ex girlfriend raping her. When said ex called her out, she immediately deleted the video.  I have no pity for her because of that.",2020-12-23 19:55:11+00:00,1620.0,20.0,1640.0
https://www.youtube.com/watch?v=0zLDEwGsfSs,"""But you forgot one thing, that I am captain jack sparrow"" ًں‘چًںڈ»âک ï¸ڈ",2020-12-02 06:40:19+00:00,1631.0,8.0,1639.0
https://www.youtube.com/watch?v=Gk71lNHwd2c,"IF YOUR EXES DEFEND YOU , THE GAME IS OVER. IMAGINE HOW KIND HE WAS/AND STILL IS TO EVERY LIVING BEING .",2020-12-29 12:13:51+00:00,1629.0,10.0,1639.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-27 11:07:18+00:00,1624.0,7.0,1631.0
https://www.youtube.com/watch?v=1yuki8YG3xA,"Man: *Guilty until proven innocent*

Women: *Innocent even if proven guilty*",2020-12-21 10:14:14+00:00,1598.0,31.0,1629.0
https://www.youtube.com/watch?v=IkTwNd4JYa0,"I would buy one, if it had been Johnny Depp as Jack Sparrow.",2020-12-31 15:26:06+00:00,1604.0,19.0,1623.0
https://www.youtube.com/watch?v=jYdaQJzcAcw,If you are watching this 6 years later you are a legend,2020-12-26 02:45:44+00:00,1596.0,14.0,1610.0
https://www.youtube.com/watch?v=yp3mUWcu26k,"If you look closely the director is trying to make Bruce more like Tony stark than batman.
Like, only Tony says sentences like""dO yOu TaLk to fIsH"" in tense situations.",2020-12-20 08:41:09+00:00,1563.0,34.0,1597.0
https://www.youtube.com/watch?v=alhBKPOO7B4,Kim took 6000 selfies on a 4 day trip. Thats like a selfie for every minute she was there. If that doesn't scream self-centered then idk what does lol,2020-12-29 21:22:13+00:00,1545.0,51.0,1596.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-25 05:33:29+00:00,1588.0,0.0,1588.0
https://www.youtube.com/watch?v=IBDLqO-7h3A,I understand your trying to respectful about the topic but she is going to use this is as an easy out for all her bad behavior. I refuse to feel bad for her.,2020-12-22 17:02:52+00:00,1581.0,6.0,1587.0
https://www.youtube.com/watch?v=4IHLUT20zDU,This is a tasteless and shameful report sky news.,2020-12-12 20:19:40+00:00,1567.0,2.0,1569.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-23 14:05:08+00:00,1551.0,16.0,1567.0
https://www.youtube.com/watch?v=Cg9SvQSMnoE,"On behalf of the feminists, we do not claim her. She is the exact opposite of what a real feminist is. With that being said we will be passing her over to the psychiatrists.",2020-12-25 05:20:04+00:00,1496.0,71.0,1567.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-26 03:59:44+00:00,1540.0,8.0,1548.0
https://www.youtube.com/watch?v=Fpbm0t8kOi4,Anyone who saw Wonder Woman 1984 would see where Diana is coming from.,2020-12-27 06:30:26+00:00,1425.0,123.0,1548.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a man.â€‌

She is NOT a victim.",2020-12-23 07:22:35+00:00,1547.0,1.0,1548.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because youâ€™re a manâ€‌
-Amber Heard
She is NOT a victim!",2020-12-23 02:31:44+00:00,1524.0,10.0,1534.0
https://www.youtube.com/watch?v=uC9qU3X1JgM,Alternative title: Strong shirtless man vs DC Superheroes,2020-12-28 23:51:56+00:00,1515.0,19.0,1534.0
https://www.youtube.com/watch?v=uretrfMA-Io,Really Access? Are you trying to cause problems? Nah they just want their money. #wedontlikeamber #justiceforjohnny #sheconfessed,2020-12-15 18:30:59+00:00,1518.0,6.0,1524.0
https://www.youtube.com/watch?v=uretrfMA-Io,"""They won't believe you, because you're a man.""
- Amber Heard
She's not a victim.",2020-12-22 17:04:57+00:00,1498.0,12.0,1510.0
https://www.youtube.com/watch?v=aca0KWoHtqQ,He's talking like a person who has given up and doesn't have the energy to fight constantly. It's a shitty way to feel,2020-12-29 10:32:18+00:00,1492.0,16.0,1508.0
https://www.youtube.com/watch?v=uretrfMA-Io,Domestic abuse shouldn't be tolerated. Can't believe anyone is giving screen time to this monster.,2020-12-22 04:57:21+00:00,1484.0,15.0,1499.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because youâ€™re a man.â€‌

She is NOT a victim.",2020-12-26 22:19:14+00:00,1497.0,0.0,1497.0
https://www.youtube.com/watch?v=hQFFm_X2lps,"He's been horribly abused. He's ashamed of himself for putting up with it. She is a malignant narcissist. My huge condolences, Johnny. I escaped mine after being in ""prison"" with one for 27 years.",2020-12-28 18:43:18+00:00,1470.0,17.0,1487.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌
She is NOT a victim.",2020-12-29 13:27:55+00:00,1477.0,3.0,1480.0
https://www.youtube.com/watch?v=iT2Kiyt7-rk,"They wonâ€™t believe you, because you are a manâ€‌
She is NOT a victim.",2020-12-24 09:28:13+00:00,1475.0,5.0,1480.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-23 23:25:34+00:00,1474.0,5.0,1479.0
https://www.youtube.com/watch?v=52K_6mnTYF4,"Keep signing the petition everyone to remove this untalented, gaslighting narcissist from being in a sequel with a guy she had NO chemistry with in the 1st movie ًںک‹",2020-12-01 18:52:55+00:00,1462.0,13.0,1475.0
https://www.youtube.com/watch?v=0zLDEwGsfSs,I won't ever accept anyone else in his role .... He's the only captain jack sparrow for me and many more fans,2020-12-24 11:51:53+00:00,1449.0,18.0,1467.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wont believe you, because youâ€™re a man.â€‌
- Amber Heard
She's not a victim.",2020-12-22 14:37:06+00:00,1458.0,5.0,1463.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-23 15:56:14+00:00,1455.0,3.0,1458.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-26 15:58:17+00:00,1450.0,3.0,1453.0
https://www.youtube.com/watch?v=XsFovwPiu4M,"Whatever you think of Depp as a person, if you believe heâ€™s abusive and should therefore face justice, then you should advocate the same for Amber, sheâ€™s literally admitted to abuse",2020-12-21 17:04:22+00:00,1437.0,14.0,1451.0
https://www.youtube.com/watch?v=uretrfMA-Io,"""They won't believe you, because you're a man.""
-Amber Heard
She is not a victim.",2020-12-22 15:25:33+00:00,1445.0,3.0,1448.0
https://www.youtube.com/watch?v=Fpbm0t8kOi4,this is literally Whedon trying to replicate the â€œDr Banner put down the scepterâ€‌ scene from the Avengers,2020-12-28 01:35:33+00:00,1421.0,26.0,1447.0
https://www.youtube.com/watch?v=4IHLUT20zDU,I just purchased a bottle of Sauvage after watching this,2020-12-12 20:55:44+00:00,1405.0,35.0,1440.0
https://www.youtube.com/watch?v=iT2Kiyt7-rk,"She's lying it's obvious, look at her body language and her eyes when she talks.",2020-12-21 08:20:24+00:00,1421.0,13.0,1434.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-26 23:26:13+00:00,1424.0,2.0,1426.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-25 07:12:49+00:00,1408.0,2.0,1410.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-27 15:11:08+00:00,1396.0,11.0,1407.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey won't believe you, because you are a manâ€‌
She is NOT victim. 
ذ—ذ° ذ؛ذ°ذ؟ذ¸ر‚ذ°ذ½ذ° ذ”ذ¶ذµذ؛ذ° ذ’ذ¾ر€ذ¾ذ±رŒرڈ!!
ذ’ذ؟ذµر€ر‘ذ´!",2020-12-27 16:35:48+00:00,1373.0,30.0,1403.0
https://www.youtube.com/watch?v=4IHLUT20zDU,"Victim shaming? U.S. courts, video, sound recordings, all prove amber heard was the abuser. Shame on sky news for victim shaming.",2020-12-12 21:48:35+00:00,1394.0,6.0,1400.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because youâ€™re a manâ€‌

She is NOT a victim.",2020-12-31 19:14:28+00:00,1382.0,18.0,1400.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because youâ€™re a man.â€‌

She is NOT a victim.",2020-12-26 23:25:08+00:00,1387.0,0.0,1387.0
https://www.youtube.com/watch?v=uretrfMA-Io,"""They won't believe you, because you're a man""
-Amber Heard
She is NOT a victim",2020-12-23 01:59:01+00:00,1382.0,4.0,1386.0
https://www.youtube.com/watch?v=uretrfMA-Io,"""They wonâ€™t believe you, because youâ€™re a man""
- Amber Heard

She is NOT a victim",2020-12-22 23:03:05+00:00,1373.0,7.0,1380.0
https://www.youtube.com/watch?v=1yuki8YG3xA,"I was mentally, emotionally, and physically abused by an ex-fiance. She got herself killed 5 years ago because she thought drunk driving a jet ski up a river at night was a good idea. Even today, her friends who know about how she treated me, especially the women, excuse it. ""Oh, she had a wild heart, and lived her life with passion!"" No, she was a violent alcoholic who abused everyone around her. I'm 6'4"", 220... she was 5'1"" and 110 soaking wet. Nobody ever believed me, even when her own kids witnessed it and said it was true. The women didn't believe it because they didn't want to, the men didn't because they all wanted to fuck her. I'm older and wiser now, first sign of crazy and I'm out the fucking door.",2020-12-22 04:58:35+00:00,1310.0,58.0,1368.0
https://www.youtube.com/watch?v=uretrfMA-Io,"""They won't believe you, because you're a man.""
-Amber Heard
She is not a victim.",2020-12-22 14:39:48+00:00,1364.0,4.0,1368.0
https://www.youtube.com/watch?v=nhgdng8LjfQ,decaprio at 80 dating daughters of the ex girlfriends,2020-12-23 04:50:32+00:00,1354.0,14.0,1368.0
https://www.youtube.com/watch?v=1khEVKpz6Qw,If 2020 was a person - it would be Amber Turd.,2020-12-17 14:28:19+00:00,1333.0,18.0,1351.0
https://www.youtube.com/watch?v=uretrfMA-Io,"""they won't believe you, because you're a Man."" 

- Amber Heard",2020-12-22 06:28:26+00:00,1346.0,4.0,1350.0
https://www.youtube.com/watch?v=uretrfMA-Io,"""They won't believe you, because you're a man.""
- Amber Heard
She is not a victim",2020-12-22 21:15:40+00:00,1336.0,6.0,1342.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you because youâ€™re a manâ€‌

- Amber Heard",2020-12-22 12:35:02+00:00,1330.0,10.0,1340.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a man.â€‌

She is NOT a victim.",2020-12-23 06:01:56+00:00,1333.0,3.0,1336.0
https://www.youtube.com/watch?v=4r8UJv97GjM,"Being abused myself I can confirm that I never chased after or wanted my abuser around me. So the fact she calls him a baby for ""running away"" is very telling",2020-12-05 16:08:45+00:00,1317.0,13.0,1330.0
https://www.youtube.com/watch?v=pueTfFnZYt4,"I signed, not a bot and I didn't get paid either, it was my pleasure.",2020-12-04 00:51:56+00:00,1245.0,82.0,1327.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-24 07:12:17+00:00,1322.0,3.0,1325.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-26 21:21:29+00:00,1302.0,6.0,1308.0
https://www.youtube.com/watch?v=XqdI8icEbDM,As she should. Sheâ€™s a monster ruining the life of someone who only tried to love her...,2020-12-23 18:57:32+00:00,1265.0,38.0,1303.0
https://www.youtube.com/watch?v=U_MYHvZZizY,Sounds like we get a good judge this time. Hoping JD wins the next case!,2020-12-22 18:17:34+00:00,1258.0,38.0,1296.0
https://www.youtube.com/watch?v=h-wpBkiMKd0,"Se contradice cuando dice que ella lo golpeأ³ ""sin querer"" en la cabeza mientras escapaba y despuأ©s dice que estaba intentando entrar...",2020-12-03 03:23:41+00:00,1276.0,8.0,1284.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because youâ€™re a manâ€‌

She is NOT a victim.",2020-12-31 02:48:45+00:00,1275.0,5.0,1280.0
https://www.youtube.com/watch?v=hQFFm_X2lps,"Also interesting analogy is when she was telling the story, ""I dont know what IS happening, but he IS yelling at me, he IS screaming etc..."" She is always using 'he is' instead of 'he was'.  
its like her story takes place in the present as she is creating it, not in the past as if she experienced it.",2020-12-13 12:09:34+00:00,1261.0,13.0,1274.0
https://www.youtube.com/watch?v=IBDLqO-7h3A,I have been watching Amberlynn for over 6 years. She does not need advice on how to â€œtweakâ€‌ her diet. She needs inpatient care. She will never do that. She is now and has always been a troll. This is her only way of making money. She will never change. Please do more research.,2020-12-23 13:07:37+00:00,1247.0,22.0,1269.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.

We are NOT bots, Justice for Johnny Depp!",2020-12-26 23:28:20+00:00,1257.0,11.0,1268.0
https://www.youtube.com/watch?v=iT2Kiyt7-rk,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-26 09:31:44+00:00,1244.0,9.0,1253.0
https://www.youtube.com/watch?v=alhBKPOO7B4,I watched the whole thing just cuz of Charlotte,2020-12-27 21:59:03+00:00,1203.0,49.0,1252.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a man.â€‌

She is NOT a victim.",2020-12-27 02:34:29+00:00,1242.0,0.0,1242.0
https://www.youtube.com/watch?v=IBDLqO-7h3A,"I dislike her not because of her weight, but because of her consistent neglect to seek professional help for the past 7+ yrs whilst at the same time receiving monetary gain for crying on YouTube, and her constant ""pity me"" attitude",2020-12-05 07:53:38+00:00,1230.0,4.0,1234.0
https://www.youtube.com/watch?v=RQqIqJO7jFc,I'm OK with this. Brie is just irritating. Amber is a legit criminal.,2020-12-23 22:17:11+00:00,1189.0,34.0,1223.0
https://www.youtube.com/watch?v=aca0KWoHtqQ,SHR CUTS HIM OFF WHENEVER HE MAKES A VALID POINT I HATE HER,2020-12-24 04:26:54+00:00,1205.0,13.0,1218.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-29 00:55:21+00:00,1163.0,35.0,1198.0
https://www.youtube.com/watch?v=val9ZFMBjmc,Wow. Elon Musk is set to go down in history as the World's Biggest Simp.,2020-12-01 18:49:48+00:00,1157.0,34.0,1191.0
https://www.youtube.com/watch?v=h-wpBkiMKd0,"En la grabaciأ³n Jonny dice que el estaba dentro del baأ±o, y Amber dice, el estaba fuera de la habitaciأ³n tratando de entrar, estأ، mujer se contradice demasiado y todos lo saben",2020-12-04 02:41:07+00:00,1161.0,25.0,1186.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-23 23:49:33+00:00,1169.0,9.0,1178.0
https://www.youtube.com/watch?v=uretrfMA-Io,"""They won't believe you, because you are a man""

She is NOT a victim.",2020-12-28 02:11:13+00:00,1171.0,4.0,1175.0
https://www.youtube.com/watch?v=a_DQ_4i-iAs,"Clearly Johnny is a victim, and not to mention that because he is a guy he just get's dragged through the mud. She however... getting possibly a role in pirates of the Caribbean.... The biggest F you they can give to Johnny who made those movies!",2020-12-18 14:39:43+00:00,1096.0,76.0,1172.0
https://www.youtube.com/watch?v=SpGq-Q19Vbo,That woman makes me so unbelievably angry,2020-12-29 22:14:41+00:00,1144.0,26.0,1170.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because youâ€™re a manâ€‌

She is NOT a victim.",2020-12-31 04:04:47+00:00,1169.0,0.0,1169.0
https://www.youtube.com/watch?v=NCZUqJc-jhU,"â€œThey wonâ€™t believe you, because youâ€™re a manâ€‌
-Amber Heard
she is NOT a victim",2020-12-22 20:15:40+00:00,1162.0,3.0,1165.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-23 13:38:41+00:00,1159.0,4.0,1163.0
https://www.youtube.com/watch?v=52K_6mnTYF4,I wasnâ€™t going to buy a Tesla anyway. At least now I have yet another reason not toâ€¦,2020-12-01 22:41:01+00:00,1133.0,25.0,1158.0
https://www.youtube.com/watch?v=U_MYHvZZizY,I truly believe JD will win this case. Ah has to finally pay for being the human trash bag that she is.,2020-12-22 18:17:56+00:00,1128.0,29.0,1157.0
https://www.youtube.com/watch?v=hQFFm_X2lps,"â€œFor the sake of study weâ€™re going to continue to beat this dead horse.â€‌
ًںک‚ًںک‚ًںک‚ًںک‚",2020-12-13 08:42:04+00:00,1143.0,6.0,1149.0
https://www.youtube.com/watch?v=k-qJirGb3F4,"Get rid of that abuser,  we know the truth.",2020-12-10 22:02:26+00:00,1123.0,3.0,1126.0
