No,link,title
72,https://www.youtube.com/watch?v=F3KPMsJVY88,Amber Heard HUGE BACKLASH! Causes DIRECTOR to turn COMMENTS off!
73,https://www.youtube.com/watch?v=jEpU3Mbayuw,"Amber Heard HIRED, Gina Carno FIRED!? HOLLYWOOD is CRAZY!"
74,https://www.youtube.com/watch?v=nkxYXN5fo2k,Joe Rogan On Johnny Depp Being Fired From Movies
75,https://www.youtube.com/watch?v=bw1utvnlU3A,Amber Heard FIRED From Aquaman 2 ?
76,https://www.youtube.com/watch?v=mmj6023H0Ik,Amber Heard Has Been Fired From Aquaman! (Justice For Johnny Depp)
77,https://www.youtube.com/watch?v=WzJD3RhAuI4,AMBER HEARD APOLOGIZES TO JOHNNY DEPP After Losing ALL Movie Roles | Celebrity Craze
78,https://www.youtube.com/watch?v=3quJX79Yjqg,"Amber Heard FIRED! ""Reduced Role"" or WORSE in Aquaman 2 IS HAPPENING"
79,https://www.youtube.com/watch?v=hN8bZmmZK_4,Johnny Depp Speaks on Why Amber Heard has Not Been Fired Yet!
80,https://www.youtube.com/watch?v=pZR2_v4UpgI,Amber Heard’s Lawyer EXPOSES Her For Ruining Johnny Depp
81,https://www.youtube.com/watch?v=waXKykBTrQI,"Judge finds Amber Heard GUILTY of LYING, FRAUD, MORE; and yet THIS?"
82,https://www.youtube.com/watch?v=59S6TOxsW3Q,"Amber Heard PROVOKING Depps Fans With ""Aquaman 2"" IG Post!"
83,https://www.youtube.com/watch?v=iT2Kiyt7-rk,Amber Heard on the Stand in Johnny Depp's Libel Case
84,https://www.youtube.com/watch?v=dCH3vk7Twvo,"""AMBER HEARD FIRED"" #FireAmberHeard Makes a Comeback Amid ‘Aquaman 2’ News | The Gossipy"
85,https://www.youtube.com/watch?v=uv_YvJNqMRA,Amber Heard NOT fired? Johnny getting Justice?
86,https://www.youtube.com/watch?v=Zkbp5MVZW14,Warner Brothers Wants To FIRE Amber Heard From Aquaman 2 NOW?!
87,https://www.youtube.com/watch?v=HCHSjEPo3Wg,Amber Heard Fired From Aquaman 2 Or Role Reduced? Rumors Say Maybe
88,https://www.youtube.com/watch?v=ilRT3XtX0Yc,AMBER HEARD finally FIRED from AQUAMAN 2!
89,https://www.youtube.com/watch?v=b8on3oR-N0o,Amber Heard Gets ROASTED On Her Birthday!
90,https://www.youtube.com/watch?v=1UiZdK_XoEk,Amber Heard is FIRED?! New documents and MORE!
91,https://www.youtube.com/watch?v=6qEgXqmSwl8,The Real Reason Amber Heard Could End Up Behind Bars
92,https://www.youtube.com/watch?v=BLs1btl4lD8,Johnny Depp vs. Amber Heard: Petition to Get Heard FIRED from Aquaman 2?!
93,https://www.youtube.com/watch?v=-LZOCa2HEsE,Will Amber Heard RUIN Aquaman 2?!? | #JusticeForJohnnyDepp Fans Call For Her to be FIRED!
94,https://www.youtube.com/watch?v=-Puv-V2NDXc,Jason Momoa Says HE HATES Working With Amber Heard!!! (IG LIVE)
95,https://www.youtube.com/watch?v=lDwQ5zpHMD0,"""We Were Wrong"" Disney Rehires Johnny Depp After Beating Amber Heard!"
96,https://www.youtube.com/watch?v=14SUI93R_k8,Jason Momoa Defends Amber Heard After Aquaman 2 Boycott
97,https://www.youtube.com/watch?v=cYNLwYG9Lck,Report: Amber Heard FIRED 2 Weeks Ago! Who Will Replace Her In Aquaman 2?
98,https://www.youtube.com/watch?v=xkVQgITE7zQ,'Remove Amber Heard From Aquaman 2' PETITION HAS OVER 1 MILLION SIGNATURES!
99,https://www.youtube.com/watch?v=YiC1UPMjBf4,Amber Heard Rumored To Have Been Fired From Aquaman 2 For Contract Breach
100,https://www.youtube.com/watch?v=AZhoFGHnsC4,BREAKING! Police BUST Amber Heard with Body Cams?! She's SO DONE?!
101,https://www.youtube.com/watch?v=ZYhqagUdvUk,🔴 Livestream Was Amber Heard Fired ? The Australia Incident Revisited.
102,https://www.youtube.com/watch?v=buVElkCX3Mg,Amber Heard Exposed By Her Lawyer For Ruining Johnny Depp
103,https://www.youtube.com/watch?v=sIFJP0A7ivY,Amber Heard FIRED from Aquaman 2 - SHE POOPS IN BEDS!
104,https://www.youtube.com/watch?v=wsoj6fGF8fQ,Johnny Depp got Fired and lost the Case | Shwetabh Gangwar
105,https://www.youtube.com/watch?v=sytCT8PW26k,"""She Flirts Her Way"" Emilia Clarke Reveals Why Amber Heard is not Fired Yet..."
106,https://www.youtube.com/watch?v=nf2AgE2eE8M,Amber Heard Replaced in Aquaman 2 with Emila Clarke!? - Reality or Rumor?!
107,https://www.youtube.com/watch?v=i562oRbXm-g,Emilia Clarke to REPLACE Amber Heard Aquaman 2; REAL or RUMOR?
108,https://www.youtube.com/watch?v=M3pSG8v3lEE,"Amber Heard's Apology Video - ""I Can't Go Behind Bars Now with A Child"" (IG LIVE)"
109,https://www.youtube.com/watch?v=itLIyM99u2U,AMAZING: Joe Rogan On Johnny Depp BEING FIRED From Movies & DEFENDS Him
110,https://www.youtube.com/watch?v=yr2MWMrT8yw,AMBER HEARD SHOCKED To Hear Elon Musk REGRETS DATING Her - Johnny Depp Lawsuit | Celebrity Craze
111,https://www.youtube.com/watch?v=OSGKKkhGa8Y,Amber Heard Caught LYING Again? Heard NOT Fired from Aquaman 2?!
112,https://www.youtube.com/watch?v=1xXFWBTxWAo,Aquaman 2 Emilia Clarke to Replace Amber Heard as Mera ??? In Tamil
113,https://www.youtube.com/watch?v=tmldxsN9-qQ,Aquaman 2: Amber Heard Fired From Aquaman 2 Rumors Debunked.
114,https://www.youtube.com/watch?v=8oiB_u4RDiM,"Amber Heard FULL Apology Video - ""This Has Gone Too Far""...!?"
115,https://www.youtube.com/watch?v=om-hzCNeIg0,Elon Musk and Amber Heard BOMBSHELL Texts REVEAL POSSIBLE AFFAIR!
116,https://www.youtube.com/watch?v=YFSUDD2uoz0,Jason Momoa DEFENDS Amber Heard AGAINST Johnny Depp!!!
117,https://www.youtube.com/watch?v=VsIi2Jk1UKo,MORE Celebrities Come Out Defending Johnny Depp Against Amber Heard *NEW EVIDENCE*
118,https://www.youtube.com/watch?v=SffKG2-KHTM,Jason Momoa Ripped the Last Pages Out of Amber Heard's Books on the Aquaman Set
119,https://www.youtube.com/watch?v=P5n4tYICpXU,Amber Heard FIRED from Aquaman 2 Weeks Ago | The Real Truth
120,https://www.youtube.com/watch?v=Ut40yEFetK8,10 Celebrities Who Defended Johnny Depp Against Amber Heard
121,https://www.youtube.com/watch?v=pLYxM0ztStg,"""I LIED"" Amber Heard Apologies to Johnny Depp (IG LIVE VIDEO)"
122,https://www.youtube.com/watch?v=KiKySpHchhk,YT burnout~Amber Heard Fired from Aqua-man~Lawyer Seeks Investigation against T.I. & Tiny
123,https://www.youtube.com/watch?v=zdCfaPt2OUo,"AMBER HEARD is OFFICIALLY Gone From Aqua Man 2, Here are 10 Celebs Who Warned Us..."
124,https://www.youtube.com/watch?v=im6VZEgN1yY,Was Amber Heard Fired From Aquaman 2 ??
125,https://www.youtube.com/watch?v=Gn-kEWSgX8w,Amber Heard Keeps 'Aquaman' Role As Johnny Depp Is Fired
126,https://www.youtube.com/watch?v=qRXSqkh4tyg,Amber Heard Sentenced To Prison *LIVE FOOTAGE*...!?
127,https://www.youtube.com/watch?v=CSz474fAAuk,Amber Heard NOT FIRED From Aquaman 2 & The DOUBLE STANDARD Is Sickening!
128,https://www.youtube.com/watch?v=ArdhfEpFUJs,Amber Heard TAUNTING Fans On Her Return To Aquaman 2!!
129,https://www.youtube.com/watch?v=_4O-YkH-ZYI,JOHNNY DEPP CONTROVERSY AQUAMAN 2 AMBER HEARD LEFTED_BATMAN 1ST TEASER BREAKDOWN IN TELUGU #Dctelugu
130,https://www.youtube.com/watch?v=FCc0V3MEcGc,Amber Heard Has Reportedly Been Fired As Mera From Aquaman 2 | Johnny Depp 2021
131,https://www.youtube.com/watch?v=DkRFRQA2nk8,Johnny Depp Speaks On Amber Heard Ruining Her Own Career
132,https://www.youtube.com/watch?v=Vjejpodph54,Amber Heard Sentenced In Court After Shocking Details Surface…
133,https://www.youtube.com/watch?v=WdMBTN9qEAo,Amber Heard Failed Her Physical Exam For Aquaman 2?
134,https://www.youtube.com/watch?v=ip3OBqUeGLk,Amber Heard's assistant tells her side of the story
135,https://www.youtube.com/watch?v=SMDzr-B-jLo,Why Amber Heard Should Be FIRED from Aquaman 2 RIGHT NOW
136,https://www.youtube.com/watch?v=XqdI8icEbDM,Amber Heard Gets DEMOLISHED.....
137,https://www.youtube.com/watch?v=TejkKG5gSRI,"""SHE'S TERRIBLE"" Jason Momoa REACTS To #FireAmberHeard - DEMANDS Amber Heard Fired | The HollyVibe"
138,https://www.youtube.com/watch?v=UNnaYinluKE,Amber Heard FIRED From Aquaman 2 & Replaced By Emilia Clarke?
139,https://www.youtube.com/watch?v=49OKr7OxZso,Justice For Johnny Depp! Amber Heard Fired From Aquaman 2?
140,https://www.youtube.com/watch?v=bGMXolMUXs8,Amber Heard Not Fired From Aquaman 2 – But Many Of Her Scenes Are Being Cut
141,https://www.youtube.com/watch?v=jixMI6Xfngw,"Amber Heard FIRED - A ""Keeping It Real"" Segment (THE RECKONING) Aquaman is saved! Let us rejoice!"
142,https://www.youtube.com/watch?v=YivS2yJZ_nk,Amber Heard faces 14 YEARS in JAIL as Depp WINS BIG! The LIES GOT HER!
143,https://www.youtube.com/watch?v=pFWVoEHcEjw,"Johnny Depp, Amber Heard React To Leaked Audio"
144,https://www.youtube.com/watch?v=e8dmEoyeuVk,BYE BYE Aquaman PAYDAY! Amber Heard FIRED by Warner Bros.?!
145,https://www.youtube.com/watch?v=_ysWKdXQok8,Johnny Depp and the internet vs Amber Heard
146,https://www.youtube.com/watch?v=I7GfS45bcwA,Emilia Clarke's Thoughts on Being Amber Heard's Replacement in Aquaman 2 | Flixet
147,https://www.youtube.com/watch?v=aVtuuRzoY98,Amber Heard is finally FIRED from Aquaman 2?!
148,https://www.youtube.com/watch?v=Jka1JsBBmCU,"""It's Horrible"" Jason Momoa Reaction to Working With Amber Heard (VIDEO)"
149,https://www.youtube.com/watch?v=GShctSD8HNg,10 Times Johnny Depp Tried To Warn Us About AH
150,https://www.youtube.com/watch?v=qg9H0_ulnCE,Amber Heard Replies To Johnny Depp Fans On Twitter
151,https://www.youtube.com/watch?v=iEH02w2IBs4,L'Oreal Is Getting Backlash For Praising Amber Heard In Recent Post
152,https://www.youtube.com/watch?v=bCk2xMs6j8M,"Celebrities DEFENDING Johnny Depp against Amber Heard (Elon Musk, Jason Momoa, Sia, Alice Cooper)"
153,https://www.youtube.com/watch?v=8-AE441SoHU,Real Reason Behind Johnny Depp & Amber Heard Divorce | Comicnity Hindi
154,https://www.youtube.com/watch?v=2-SG7glSkw4,Warner Brothers SNEAKY Way Of FIRING Amber Heard!
155,https://www.youtube.com/watch?v=PsGrwYsj6jg,WAS AMBER HEARD FIRED FROM AQUAMAN 2?! | Double Toasted Bites
156,https://www.youtube.com/watch?v=OyxW8CwGGY0,"Amber Heard FIRED Johnny Depp !! The Truth Behind Warner Brothers Decision, REVEALED !!"
157,https://www.youtube.com/watch?v=jM-JjUC6qOQ,"""AMBER'S CRAZY!"" Amber Heard's EX EXPOSES HER LIES about Johnny Depp! | Celebrity Craze"
158,https://www.youtube.com/watch?v=w6GoH8coDvk,Johnny Depp Fired by WB from Fantastic Beasts Franchise over Amber Heard
159,https://www.youtube.com/watch?v=W_pwqsdi3NY,[Urdu/Hindi] Amber Heard Out from Aquaman 2? Controversy Explained
160,https://www.youtube.com/watch?v=5vRd21X3K-k,Amber Heard Can't Stop Flirting With Jason Momoa (AQUAMAN)
161,https://www.youtube.com/watch?v=XjDgLno9gMg,Johnny Depp FIRED! Will Backlash Hurt Amber Heard's Aquaman 2 Role?
162,https://www.youtube.com/watch?v=wYiU3yOUx6w,Amber Heard REACTS To Being SENTENCED To 4 Years In Prison!
163,https://www.youtube.com/watch?v=a4E8XK5sUb0,Aquaman 2 Mera - Should Amber Heard be Fired?
164,https://www.youtube.com/watch?v=dJe8bl_BLDE,Amber Heard Faces Prison After This…
165,https://www.youtube.com/watch?v=Y_UkrYDu-VA,"""It's Horrible"" Nicole Kidman's Reaction to Working with Amber Heard(VIDEO)"
166,https://www.youtube.com/watch?v=coefnMLur9o,Amber Heard getting fired from Aquaman & DCEU?
167,https://www.youtube.com/watch?v=2L7aRcJpkDU,"Johnny Depp FIRED From Fantastic Beasts! | Forced To Resign, Amber Heard Still Employed!"
168,https://www.youtube.com/watch?v=CRkKDLCt1iA,Ezra Miller FIRED from The Flash?! Amber Heard is a FAKER?!
169,https://www.youtube.com/watch?v=1yuki8YG3xA,Rewarding abusive women: the Amber Heard story (wtf is this?)
170,https://www.youtube.com/watch?v=n1O2kbHbEH0,"Not Fired Amber Heard Teases Aquaman 2 but Johnny Depp, Marilyn Manson & Timothy Hutton Get Fired"
171,https://www.youtube.com/watch?v=J4GaUjqN1lA,Aquaman 2 Major Update on Amber Heard Firing
172,https://www.youtube.com/watch?v=QdVsTIniocQ,Amber Heard FULL Apology Video: This Has Gone Too Far
173,https://www.youtube.com/watch?v=u29utCOg6dM,OFFICIAL: Amber Heard in Aquaman 2 - But Idiot DC Fans Mad Keaton's Replacing Ben Affleck
174,https://www.youtube.com/watch?v=dgGwszxjKEs,Amber Heard Hired Private Eye And It Massively Backfired
175,https://www.youtube.com/watch?v=ltUhhEfEysk,Jason Momoa’s Relationship With Amber Heard Is Weird…
176,https://www.youtube.com/watch?v=ChF9BrIj3Ro,FANS BLAST THE WB FOR NOT FIRING AMBER HEARD ON TWITTER !
177,https://www.youtube.com/watch?v=nGGK9GRby78,Amber Heard FIRED! Yes! ...or another false alarm?
178,https://www.youtube.com/watch?v=j9S93hEuEhk,Amber Heard Fired From Aquamam 2' Following Divorce Controversy?
179,https://www.youtube.com/watch?v=ueDJ4eAty0Y,Amber Heard Fired From Aquaman 2 Rumors Debunked
180,https://www.youtube.com/watch?v=RevqoMt3zZM,Inside Sources Claim Amber Heard Was Officially Fired From Aquaman 2 #JusticeForJohnny?!?!?!
181,https://www.youtube.com/watch?v=al07kyPdM78,Judge Has Officially Sentenced Amber Heard In US Court...
182,https://www.youtube.com/watch?v=n0wPLkTUI-o,"Amber Heard Shares Her Hopes For #MeToo, 'Aquaman' Character | EXTENDED"
183,https://www.youtube.com/watch?v=WGeis_jUAsc,"Amber Heard DROPS Johnny Depp's SISTER Info! REVEALS NUMBERS, ADDRESSES and MORE?! | Celebrity Craze"
184,https://www.youtube.com/watch?v=CgA2iLului4,"""AMBER'S SHOCKED"" AMBER HEARD JUST LOST IN COURT - ADMITS Johnny Depp WAS RIGHT | Celebrity Craze"
185,https://www.youtube.com/watch?v=81RDgeuVn_g,Is Amber Heard REALLY STILL In Aquaman 2 After Recent Charges?!
186,https://www.youtube.com/watch?v=CTV1r8XIqCM,"""FIRE AMBER HEARD"" #FireAmberHeard Makes a Comeback Amid ‘Aquaman 2’ News | Celebrity Craze"
187,https://www.youtube.com/watch?v=BKHLUMnCPTw,Judge ENDS Amber Heard - Johnny Depp Amber Heard Lawsuit UPDATE
188,https://www.youtube.com/watch?v=tdXBUL9WunQ,Johnny Depp FINALLY Speaks On How Amber Heard Tried To Ruin Him
189,https://www.youtube.com/watch?v=NiLjGbHxNFQ,"Amber Heard NOT FIRED - A ""Keeping It Real"" segment (we got it wrong) correcting DRAMA (debunked)"
190,https://www.youtube.com/watch?v=UeAiWcTkaqo,Amber Heard Reportedly Fired From ‘Aquaman’ For Reasons Unrelated to Depp
191,https://www.youtube.com/watch?v=ahdsps9rCZs,Amber Heard NOT FIRED From Aquaman 2
192,https://www.youtube.com/watch?v=wxAWHNNfro4,"""YOU'RE LYING"" Johnny Depp’s Lawyer REVEALS THIS QUESTIONING Amber Heard | Celebrity Craze"
193,https://www.youtube.com/watch?v=B4zccr0Kg_o,"""AMBER NEEDS TO BE STOPPED"" Johnny Depp fans UNITE against Amber Heard | Celebrity Craze"
194,https://www.youtube.com/watch?v=Dvh09e0TPJ4,Amber Heard REPLACED in the AQUAMAN 2 Movie?!
195,https://www.youtube.com/watch?v=YuMjeem78d8,Meaning of No Way Home? Amber Heard Fired? White Vision! - Escape Pod Podcast 2/28/21
196,https://www.youtube.com/watch?v=M2dmoT8Lscc,"""SERIOUSLY AMBER?"" Amber Heard Drops 10 Years of Johnny Depp’s Personal Info | The Gossipy"
197,https://www.youtube.com/watch?v=o2JU4-j6mmQ,Amber Heard - FIRED!
198,https://www.youtube.com/watch?v=pueTfFnZYt4,Amber Heard: Petition to Remove From 'Aquaman 2' Nears 2 Million Mark | Flixet
199,https://www.youtube.com/watch?v=DvLb__Rl4Lg,Why Amber Heard Will Be Fired From Aquaman (Johnny Depp and Amber Heard Rumors)
200,https://www.youtube.com/watch?v=xKqNcR9T9M0,THIS BIG REVEAL Could Win Johnny Depp Court Case Against Amber Heard | Celebrity Craze
201,https://www.youtube.com/watch?v=r3Vl9T_tkaQ,Amber Heard DROPPED By Her Legal Team! Also BUSTED Faking Activism & More
202,https://www.youtube.com/watch?v=jnUHvaBQ5Ng,"""FIRE AMBER"" Warner Brothers Wants To FIRE Amber Heard From Aquaman 2 NOW | The Gossipy"
203,https://www.youtube.com/watch?v=Od9QOOg_3es,Amber Heard “FIRED!” Clickbait! Click at your own Risk!
204,https://www.youtube.com/watch?v=1GphbMhDbeo,Amber Heard Is OFFICIALLY Replaced By Emilia Clarke In Aquaman 2!
205,https://www.youtube.com/watch?v=CXIpK5stgyo,Aquaman 2: Fans are asking for Amber Heard to be fired with a petition?! #shorts #youtuneshorts
206,https://www.youtube.com/watch?v=xes1-yA9wr0,"""AMBER'S DONE!"" Amber Heard Lawyers QUIT and Expose Her Lies | Celebrity Craze"
207,https://www.youtube.com/watch?v=XReXNry04ik,Warner Bros EXPOSED after Depp FIRING! Millions BOYCOTT Harry Potter!
208,https://www.youtube.com/watch?v=4mbv0fcpcFo,Amber Heard Fired From Upcoming Aquaman 2 Movie Featuring Jason Momoa
209,https://www.youtube.com/watch?v=EzJcGf66CmY,Amber Heard Tweets About Aquaman 2 & Is Still NOT FIRED for Domestic Abuse
210,https://www.youtube.com/watch?v=B9MtG3e1ubw,"""Amber Slept Her Way To The Top"" Emilia Clarke Reveals How Amber Heard Got The Part In Aquaman!"
211,https://www.youtube.com/watch?v=lsdDSGMXZHc,Johnny Depp Reacts To Amber Heard Being In Aquaman 2
212,https://www.youtube.com/watch?v=4ThDqUtRazo,RUMOR! Amber Heard Fired from AQ2? // a friend or foe opinion
