kind,etag,id,snippet.videoId,snippet.topLevelComment.kind,snippet.topLevelComment.etag,snippet.topLevelComment.id,snippet.topLevelComment.snippet.videoId,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.textOriginal,snippet.topLevelComment.snippet.authorDisplayName,snippet.topLevelComment.snippet.authorProfileImageUrl,snippet.topLevelComment.snippet.authorChannelUrl,snippet.topLevelComment.snippet.authorChannelId.value,snippet.topLevelComment.snippet.canRate,snippet.topLevelComment.snippet.viewerRating,snippet.topLevelComment.snippet.likeCount,snippet.topLevelComment.snippet.publishedAt,snippet.topLevelComment.snippet.updatedAt,snippet.canReply,snippet.totalReplyCount,snippet.isPublic,replies.comments,snippet.topLevelComment.snippet.moderationStatus
youtube#commentThread,DGv8wPDL5v1tE0XPRLZkUW_cMJ4,Ugj2l7AU7cYvLXgCoAEC,NQtIXQZLd3o,youtube#comment,moG8Kkpx_FpzIbmEfR8_sE0rgAk,Ugj2l7AU7cYvLXgCoAEC,NQtIXQZLd3o,It&#39;s cgi Greg,It's cgi Greg,i make films,https://yt3.ggpht.com/ytc/AKedOLTle28nlRp77laACBhwO-a8iPXeMFnsRPFOOZwW2w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCIqSbtku42iX-ZLISF1Rfcg,UCIqSbtku42iX-ZLISF1Rfcg,True,none,1,2017-03-03 08:23:42+00:00,2017-03-03T08:23:42Z,True,0,True,,
youtube#commentThread,DEh3Cz_hSa6Be6UcfoGWQbX2HEI,Ugj5vPU4WjUDsngCoAEC,NQtIXQZLd3o,youtube#comment,il3Appn6Soqe52AlrnMfApP2EUc,Ugj5vPU4WjUDsngCoAEC,NQtIXQZLd3o,Keira is rumored to be in this too....,Keira is rumored to be in this too....,Randomfools,https://yt3.ggpht.com/ytc/AKedOLQd4M9lO4TPkabsQqIKPp-uhNnjvjHZfuqwyA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCbS5u8f12MGcAUoliZ8gSPA,UCbS5u8f12MGcAUoliZ8gSPA,True,none,1,2017-03-03 07:29:10+00:00,2017-03-03T07:29:10Z,True,0,True,,
youtube#commentThread,tuLtgqKnIQVFgZNLAdyum7tSzTA,UgjGJIYcfOpTS3gCoAEC,NQtIXQZLd3o,youtube#comment,usubZ0OzPQ7J7bVeqdCs49rqfDo,UgjGJIYcfOpTS3gCoAEC,NQtIXQZLd3o,"Some people think the new younger guy is actually Will Turner&#39;s son, what do you think about that Greg?? I guess that could work since it&#39;s supposed to be like 20 years since he became the dutchman I guess?? Idk seems like kind of a stretch to me tho considering Jack Sparrow looks the exact same lol like he hasn&#39;t aged a day","Some people think the new younger guy is actually Will Turner's son, what do you think about that Greg?? I guess that could work since it's supposed to be like 20 years since he became the dutchman I guess?? Idk seems like kind of a stretch to me tho considering Jack Sparrow looks the exact same lol like he hasn't aged a day",Joel Schain,https://yt3.ggpht.com/ytc/AKedOLS0UbWQ871c8LYvebM8dtgH-m-MDw1BdvHe-UUj=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7TFyMm0hBew1soBEI8BImw,UC7TFyMm0hBew1soBEI8BImw,True,none,0,2017-03-03 07:14:57+00:00,2017-03-03T07:14:57Z,True,0,True,,
youtube#commentThread,o3O4DgbPElJm6zyE85tbwaL3I-4,UgjamaimWhf6RngCoAEC,NQtIXQZLd3o,youtube#comment,abfARekP30vzHvw7ZL_BxxL-LOU,UgjamaimWhf6RngCoAEC,NQtIXQZLd3o,Kimmy  Granger,Kimmy  Granger,Brendan K,https://yt3.ggpht.com/ytc/AKedOLSnN8uoLBMO8CHayj0tQX11QkkJPXT6VSm7IA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCwSf8RzwYlJA4j3owOiLT9w,UCwSf8RzwYlJA4j3owOiLT9w,True,none,0,2017-03-03 06:50:51+00:00,2017-03-03T06:50:51Z,True,0,True,,
youtube#commentThread,nF7rt2VyN74Of348o9qCTJn8yFI,UggFVSrhUg-Yx3gCoAEC,NQtIXQZLd3o,youtube#comment,KQQ6LdlPOjT0NqP7_noUTDZTOKU,UggFVSrhUg-Yx3gCoAEC,NQtIXQZLd3o,Orlando bloom is back a mere 10 years later. and the  captain of the Flying Dutchmen (Blooms ship) can step on foot once every 10 years. coincidence?,Orlando bloom is back a mere 10 years later. and the  captain of the Flying Dutchmen (Blooms ship) can step on foot once every 10 years. coincidence?,Big-B!,https://yt3.ggpht.com/ytc/AKedOLSn1wnvtM2i2qEhPi3njOxFWcM0qbfSsWNDM5Zasw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCKN2xS0ArWXMuRW3if6UYww,UCKN2xS0ArWXMuRW3if6UYww,True,none,5,2017-03-03 06:45:05+00:00,2017-03-03T06:45:05Z,True,1,True,"[{'kind': 'youtube#comment', 'etag': 'co3cF1SWZxQqZ_-pbmsmIov0HC4', 'id': 'UggFVSrhUg-Yx3gCoAEC.8Pd9Ng2MtdM90Q-ZVolTQ3', 'snippet': {'videoId': 'NQtIXQZLd3o', 'textDisplay': 'Big-B! What’s your point?', 'textOriginal': 'Big-B! What’s your point?', 'parentId': 'UggFVSrhUg-Yx3gCoAEC', 'authorDisplayName': 'FS Lolo', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AKedOLS4CMfGPXhhjLFYUul2vpyuc1S_A5aIZ4eZRA=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCNFGFMG1BbqrU32n9q_w7Ow', 'authorChannelId': {'value': 'UCNFGFMG1BbqrU32n9q_w7Ow'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2019-10-23T03:14:19Z', 'updatedAt': '2019-10-23T03:14:19Z'}}]",
youtube#commentThread,OSfHK-tpyuqkRe95XOhS7Owvofs,Ugi7wXk8_FBIRHgCoAEC,NQtIXQZLd3o,youtube#comment,nUqYs-xFR1G5Xd-S5OaAw1tkHVM,Ugi7wXk8_FBIRHgCoAEC,NQtIXQZLd3o,"It&#39;s probably just cgi, no need for a new actor","It's probably just cgi, no need for a new actor",PENNY ACOSTA,https://yt3.ggpht.com/ytc/AKedOLSe9qQHbS4aVsGQXgA-UXITLbxc0SLJKegCpznTfA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCFnLW5NUphy5dOi_Sh4aymQ,UCFnLW5NUphy5dOi_Sh4aymQ,True,none,3,2017-03-03 06:19:28+00:00,2017-03-03T06:19:28Z,True,0,True,,
youtube#commentThread,XKCQMePWWPSNiGmhqJim4nZx6aw,UgjaTk_Ez32lV3gCoAEC,NQtIXQZLd3o,youtube#comment,1CetCAAKXU8bx5_pdJbji0VGWv4,UgjaTk_Ez32lV3gCoAEC,NQtIXQZLd3o,"Nope, hard pass","Nope, hard pass",Mozu Productions,https://yt3.ggpht.com/ytc/AKedOLTAF_xPvWkrxDYf-PghXa_0p32v4kHu7wMNIQvxXQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCGtPsPej_fbupnXvFPTZFMQ,UCGtPsPej_fbupnXvFPTZFMQ,True,none,0,2017-03-03 05:49:51+00:00,2017-03-03T05:49:51Z,True,0,True,,
youtube#commentThread,NkFf-rbDPgY98ZzpbH7IxDNcUWg,UgiMV9EOdcB_W3gCoAEC,NQtIXQZLd3o,youtube#comment,yUknXTF8HWYcITuHQrffBPmHhbM,UgiMV9EOdcB_W3gCoAEC,NQtIXQZLd3o,this is the third reaction where they thought the young jack was a different actor. like did you not watch civil war. Its just CG de-aging,this is the third reaction where they thought the young jack was a different actor. like did you not watch civil war. Its just CG de-aging,Cisco Lopez,https://yt3.ggpht.com/ytc/AKedOLRzjUPA_Bc23VVjIASUpdfT0X7bEd5vlUwAzxsKNg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpQKRvPicu4y0M2ZO7CpNpQ,UCpQKRvPicu4y0M2ZO7CpNpQ,True,none,7,2017-03-03 05:38:14+00:00,2017-03-03T05:38:14Z,True,1,True,"[{'kind': 'youtube#comment', 'etag': 'LwfdRws2kxUBDE7mY-vTu05WirM', 'id': 'UgiMV9EOdcB_W3gCoAEC.8Pd1j3iej-m90Q1IgLKSuT', 'snippet': {'videoId': 'NQtIXQZLd3o', 'textDisplay': 'Cisco Lopez still was another actor called „Anthony de la Torre“', 'textOriginal': 'Cisco Lopez still was another actor called „Anthony de la Torre“', 'parentId': 'UgiMV9EOdcB_W3gCoAEC', 'authorDisplayName': 'FS Lolo', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AKedOLS4CMfGPXhhjLFYUul2vpyuc1S_A5aIZ4eZRA=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCNFGFMG1BbqrU32n9q_w7Ow', 'authorChannelId': {'value': 'UCNFGFMG1BbqrU32n9q_w7Ow'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2019-10-23T03:29:29Z', 'updatedAt': '2019-10-23T03:29:29Z'}}]",
youtube#commentThread,jXqatMMFAeVqmJz44lMTCP-XA-g,UgjWZALLRkMdzXgCoAEC,NQtIXQZLd3o,youtube#comment,6ncyU104YH2Rr_31Ck-m8z6OWKM,UgjWZALLRkMdzXgCoAEC,NQtIXQZLd3o,"I don&#39;t like how there&#39;s like a new generation of will and Elizabeth. Make an original story, I could be wrong though","I don't like how there's like a new generation of will and Elizabeth. Make an original story, I could be wrong though",Anthony A.,https://yt3.ggpht.com/ytc/AKedOLTTsXMXC77Yt2ILrTocZi-56haQGZNrXdvzWndW=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCTPkVTrISvstxvGrQAuw4hQ,UCTPkVTrISvstxvGrQAuw4hQ,True,none,0,2017-03-03 05:34:22+00:00,2017-03-03T05:34:22Z,True,0,True,,
youtube#commentThread,2pVKOY7Ehtz8L-Vc6FR29SfT264,Ugi5oK8U0ZHaIngCoAEC,NQtIXQZLd3o,youtube#comment,zsqJMl4B-TP6Cq7Qy-WkthbxolI,Ugi5oK8U0ZHaIngCoAEC,NQtIXQZLd3o,That was a flashback at the beginning,That was a flashback at the beginning,Ryan Platts,https://yt3.ggpht.com/ytc/AKedOLRNNQWYeNRl8DqtO5ZklItxzPiaNEDK7d3oQCyOHw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCcSe9vBkWrc2oNpVinRjlqA,UCcSe9vBkWrc2oNpVinRjlqA,True,none,0,2017-03-03 05:17:35+00:00,2017-03-03T05:17:35Z,True,0,True,,
youtube#commentThread,4VNEHDwIOLL24ccFQkFRjqIOWFk,UgheyskyjZ9gB3gCoAEC,NQtIXQZLd3o,youtube#comment,AXuwX9cJl9lsWa5fJs3-h57xJis,UgheyskyjZ9gB3gCoAEC,NQtIXQZLd3o,wonder if the young kid is Orlando Bloom&#39;s kid in the movie now grown up,wonder if the young kid is Orlando Bloom's kid in the movie now grown up,JayJack 661,https://yt3.ggpht.com/ytc/AKedOLQRS-dT9ALe8w3SlfJHO26pOqEk6qCmoX46W_vI_Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCqC2o80ukd8lIFLWDe9lisQ,UCqC2o80ukd8lIFLWDe9lisQ,True,none,0,2017-03-03 04:58:55+00:00,2017-03-03T04:58:55Z,True,0,True,,
youtube#commentThread,OBrH1tIDpe2ah4OJBAH34b05yUI,UghoOQPxotwG53gCoAEC,NQtIXQZLd3o,youtube#comment,OzUhm-hCeGCD_56AiyOZ49V9BVU,UghoOQPxotwG53gCoAEC,NQtIXQZLd3o,"The 1st one was my absolute favorite, 2nd one I loved it, 3rd one I liked it, 4th one was ok, and hopefully this new one will go out with a bang! ❤","The 1st one was my absolute favorite, 2nd one I loved it, 3rd one I liked it, 4th one was ok, and hopefully this new one will go out with a bang! ❤",Courtney Fulton,https://yt3.ggpht.com/ytc/AKedOLRfb7_dcHUyJuc4mqh0MbPZ68qFbnjaFk7adfQZ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCUr8tng083uaf4cAqBx4aNg,UCUr8tng083uaf4cAqBx4aNg,True,none,1,2017-03-03 04:28:34+00:00,2017-03-03T04:28:34Z,True,0,True,,
youtube#commentThread,Zfbd5tii7NTYE5vYPoAwp9zFUuk,UgiUiGIqlLkY8HgCoAEC,NQtIXQZLd3o,youtube#comment,z_GIZIutJcR5OBZcN8KYNbjd2Ik,UgiUiGIqlLkY8HgCoAEC,NQtIXQZLd3o,amber is so beautiful 😱,amber is so beautiful 😱,Carlos Vásquez,https://yt3.ggpht.com/ytc/AKedOLSUkBDIqEHN4-n66wCA1fjGK6hUpqje6L61JQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCCWQgDiV-u-Dx2sS3q_uUuQ,UCCWQgDiV-u-Dx2sS3q_uUuQ,True,none,0,2017-03-03 04:22:35+00:00,2017-03-03T04:22:35Z,True,0,True,,
youtube#commentThread,eGpXko2qrZUUuvBR1pBiER4lBi0,UggklINNww2msXgCoAEC,NQtIXQZLd3o,youtube#comment,QOm7kjhneLQND2Bte-O_iMblomU,UggklINNww2msXgCoAEC,NQtIXQZLd3o,alright I can&#39;t be the only one who thinks she looks a little bit like Kimmy Granger lol,alright I can't be the only one who thinks she looks a little bit like Kimmy Granger lol,Barry Allen,https://yt3.ggpht.com/ytc/AKedOLQ6EYqVZNEmWqTH7m8mMezlpSirVshfwPmEEKUA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UChWpZZvCdGN1Av51KK_aY7w,UChWpZZvCdGN1Av51KK_aY7w,True,none,5,2017-03-03 04:15:32+00:00,2017-03-03T04:15:32Z,True,0,True,,
youtube#commentThread,yVlWOr1hu0aittneOJew7CAbaqk,UgiJvXnHalG4s3gCoAEC,NQtIXQZLd3o,youtube#comment,GupeQ9f3WlllEQK8hzP-grfQxSg,UgiJvXnHalG4s3gCoAEC,NQtIXQZLd3o,this will be the most expensive movie ever made at 410 million dollars,this will be the most expensive movie ever made at 410 million dollars,Miranda Olsen,https://yt3.ggpht.com/ytc/AKedOLTX3iQI-PdQ9KwTDgCb2JSHP8ACRkOTLNMdq59BzCE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC790WKpWimBkJLSZ6ka3KPw,UC790WKpWimBkJLSZ6ka3KPw,True,none,0,2017-03-03 04:12:30+00:00,2017-03-03T04:12:30Z,True,2,True,"[{'kind': 'youtube#comment', 'etag': 'l5t2JoXwS0ATyHRmj0BoRcwMPHk', 'id': 'UgiJvXnHalG4s3gCoAEC.8Pcsv9lZ2Wf8PjUU8NOGaH', 'snippet': {'videoId': 'NQtIXQZLd3o', 'textDisplay': 'Mandy Olsen If you think this has a big budget, just look at the 1 billion dollar budget for avengers infinity war', 'textOriginal': 'Mandy Olsen If you think this has a big budget, just look at the 1 billion dollar budget for avengers infinity war', 'parentId': 'UgiJvXnHalG4s3gCoAEC', 'authorDisplayName': 'Benji_So _Dope', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AKedOLTVfjYY2D-QInN3_a6Ch1hlHjVpjN2TdAJUD3wmWQ=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UChCk-UKBjmM3v4ek_X3o14Q', 'authorChannelId': {'value': 'UChCk-UKBjmM3v4ek_X3o14Q'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2017-03-05T17:44:54Z', 'updatedAt': '2017-03-05T17:44:54Z'}}, {'kind': 'youtube#comment', 'etag': 'Zq16w7oyI6H-gXqep0XoVGK9AWQ', 'id': 'UgiJvXnHalG4s3gCoAEC.8Pcsv9lZ2Wf8Pcu4geRPW9', 'snippet': {'videoId': 'NQtIXQZLd3o', 'textDisplay': 'Mandy Olsen 320 million actually,don&#39;t know where you got 410 from. still, by a ND large the most expensive film ever made. Disney is really banking on this to do well lol', 'textOriginal': ""Mandy Olsen 320 million actually,don't know where you got 410 from. still, by a ND large the most expensive film ever made. Disney is really banking on this to do well lol"", 'parentId': 'UgiJvXnHalG4s3gCoAEC', 'authorDisplayName': 'Alex Smith', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AKedOLTjLB3rglhCXNBJBl4Bja0FUS73mZN0qxOyPBxj=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCiz0QrubhA_lhYy3BuSHUcw', 'authorChannelId': {'value': 'UCiz0QrubhA_lhYy3BuSHUcw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2017-03-03T04:22:40Z', 'updatedAt': '2017-03-03T04:22:40Z'}}]",
youtube#commentThread,qcwvr7TIM9II1mWkhlBXFJbzezc,UggntqfSOvOD-XgCoAEC,NQtIXQZLd3o,youtube#comment,B0ynbPlvqgEQFgdhXzNVyQgPVb0,UggntqfSOvOD-XgCoAEC,NQtIXQZLd3o,"You&#39;ll be shocked to know, if someone hasn&#39;t told you already, but that young Jack was all CGI","You'll be shocked to know, if someone hasn't told you already, but that young Jack was all CGI",TheVarkYouKnow,https://yt3.ggpht.com/ytc/AKedOLQmDWf0P3WqhvkWaX-TIZxqF47VlB0rrNagwamJ3w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC9lxGxmsdokxPdF0Mvgcrkw,UC9lxGxmsdokxPdF0Mvgcrkw,True,none,37,2017-03-03 04:02:31+00:00,2017-03-03T04:02:31Z,True,3,True,"[{'kind': 'youtube#comment', 'etag': 'jlze2GoqIqy9GV_bfYuHNz-aTmU', 'id': 'UggntqfSOvOD-XgCoAEC.8Pcrm2WT8I58Pk3YrrxYoj', 'snippet': {'videoId': 'NQtIXQZLd3o', 'textDisplay': 'VArkelS Water is wet af.', 'textOriginal': 'VArkelS Water is wet af.', 'parentId': 'UggntqfSOvOD-XgCoAEC', 'authorDisplayName': 'Sam guy', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AKedOLT0YWh72QyEZRiVH5MbfKLFEv8I_eeHvwNSehJO=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCD2Kt7GoAoPYp6GCKvnt1TA', 'authorChannelId': {'value': 'UCD2Kt7GoAoPYp6GCKvnt1TA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 1, 'publishedAt': '2017-03-05T23:08:51Z', 'updatedAt': '2017-03-05T23:08:51Z'}}, {'kind': 'youtube#comment', 'etag': 'brouy29CnUocDO5iKoupyILBRak', 'id': 'UggntqfSOvOD-XgCoAEC.8Pcrm2WT8I58PfkYbIofHl', 'snippet': {'videoId': 'NQtIXQZLd3o', 'textDisplay': 'VArkelS it&#39;s not all cgi, we do t have the technology yet to do that good. They used the same method for leia and tarkin on rogue one', 'textOriginal': ""VArkelS it's not all cgi, we do t have the technology yet to do that good. They used the same method for leia and tarkin on rogue one"", 'parentId': 'UggntqfSOvOD-XgCoAEC', 'authorDisplayName': 'M M', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AKedOLTKMySU2BXTGfUXoW4uyeM7_M2NdBt7rKZICWOUng=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCIM7vpHZZdvbAtHJYoaBaOQ', 'authorChannelId': {'value': 'UCIM7vpHZZdvbAtHJYoaBaOQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2017-03-04T06:57:06Z', 'updatedAt': '2017-03-04T06:57:06Z'}}, {'kind': 'youtube#comment', 'etag': 'KheJai4tdLsUWRXpDAW_MChuZAg', 'id': 'UggntqfSOvOD-XgCoAEC.8Pcrm2WT8I58PeUAa8Eleb', 'snippet': {'videoId': 'NQtIXQZLd3o', 'textDisplay': 'Bel- Air nope it&#39;s cgi', 'textOriginal': ""Bel- Air nope it's cgi"", 'parentId': 'UggntqfSOvOD-XgCoAEC', 'authorDisplayName': 'Ryan Swift', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AKedOLSM_voVmyZEgq6souOtF4cI1XPYWCVJ4seWrlXA9w=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCu5MhkYUxJPa2R_egZMYS7A', 'authorChannelId': {'value': 'UCu5MhkYUxJPa2R_egZMYS7A'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 2, 'publishedAt': '2017-03-03T19:06:02Z', 'updatedAt': '2017-03-03T19:06:02Z'}}]",
youtube#commentThread,LpQBC9UfP1XSk012rVItPvDorWM,Ugj15QDzwgyfNHgCoAEC,NQtIXQZLd3o,youtube#comment,cAjl7qg64-_b_kYiB1oBOlwHKeA,Ugj15QDzwgyfNHgCoAEC,NQtIXQZLd3o,is this a prequel?,is this a prequel?,Seblogic ;,https://yt3.ggpht.com/ytc/AKedOLRaGUIwPFtFI8pBUGf_BSg5PQ01E1qO16UMPH76kw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCWr7QT8wt_R1veUE8kxEcGw,UCWr7QT8wt_R1veUE8kxEcGw,True,none,0,2017-03-03 04:01:39+00:00,2017-03-03T04:01:39Z,True,1,True,"[{'kind': 'youtube#comment', 'etag': 'HOMWiGSE8yxRwKFAzAeEHXMexCQ', 'id': 'Ugj15QDzwgyfNHgCoAEC.8PcrfdWnnQ88Pcv6zzhReG', 'snippet': {'videoId': 'NQtIXQZLd3o', 'textDisplay': 'No, it&#39;s a sequel, the beginning it&#39;s a flashback.', 'textOriginal': ""No, it's a sequel, the beginning it's a flashback."", 'parentId': 'Ugj15QDzwgyfNHgCoAEC', 'authorDisplayName': 'Facundo', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AKedOLRsyonCE2sT1zgbcG0jTMPuD8rn9RkZZxb8fZT5vQ=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCBM5Xzlous0lPB4FeJPEUTg', 'authorChannelId': {'value': 'UCBM5Xzlous0lPB4FeJPEUTg'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 3, 'publishedAt': '2017-03-03T04:31:44Z', 'updatedAt': '2017-03-03T04:31:55Z'}}]",
youtube#commentThread,MeA8hhn8A86faNOpQG1N-fOJxAI,UghZgM-VCMId0HgCoAEC,NQtIXQZLd3o,youtube#comment,7CYmwex73He3vCkVC_-smk6BCTE,UghZgM-VCMId0HgCoAEC,NQtIXQZLd3o,It reminds me of assassins creed black flag,It reminds me of assassins creed black flag,Herson Cruz,https://yt3.ggpht.com/ytc/AKedOLR1H7QAlezrXvGhperyWBUhTd_Wl7rng0xDvg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7qNEnT6IifiUphPGG5lTww,UC7qNEnT6IifiUphPGG5lTww,True,none,0,2017-03-03 03:43:33+00:00,2017-03-03T03:43:33Z,True,1,True,"[{'kind': 'youtube#comment', 'etag': '7BN2CA8CceT8UxLL2OOVY0aU0xY', 'id': 'UghZgM-VCMId0HgCoAEC.8Pcpb7u96P48PeUJ8Jw_Iy', 'snippet': {'videoId': 'NQtIXQZLd3o', 'textDisplay': 'Herson Cruz over way round actually, the first pirates of the caribbean movie came out way before black flag did.', 'textOriginal': 'Herson Cruz over way round actually, the first pirates of the caribbean movie came out way before black flag did.', 'parentId': 'UghZgM-VCMId0HgCoAEC', 'authorDisplayName': 'Ryan Swift', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AKedOLSM_voVmyZEgq6souOtF4cI1XPYWCVJ4seWrlXA9w=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCu5MhkYUxJPa2R_egZMYS7A', 'authorChannelId': {'value': 'UCu5MhkYUxJPa2R_egZMYS7A'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2017-03-03T19:07:12Z', 'updatedAt': '2017-03-03T19:07:12Z'}}]",
youtube#commentThread,Y4ZTT-o0216qXt_eQOHeZczzB7A,UgjGckeVZjwAt3gCoAEC,NQtIXQZLd3o,youtube#comment,3a76qYx6C51c_RK2QPR9TJWZ54g,UgjGckeVZjwAt3gCoAEC,NQtIXQZLd3o,Hmmm this movie is a make or break for the whole series. I&#39;m crossing my fingers that Disney did this movie Justice.,Hmmm this movie is a make or break for the whole series. I'm crossing my fingers that Disney did this movie Justice.,Dee Hooligans,https://yt3.ggpht.com/ytc/AKedOLTSwTZp63lOQP1ppDYOSDK5M1EBI_V3KBbmn84=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCSQ7N1C4Gnmi045PC1HuOlQ,UCSQ7N1C4Gnmi045PC1HuOlQ,True,none,1,2017-03-03 03:22:12+00:00,2017-03-03T03:22:12Z,True,0,True,,
youtube#commentThread,tokUXNH2VtLYSktEOjPwxi3O1-E,UgiDSvfCwia9nngCoAEC,NQtIXQZLd3o,youtube#comment,iceLA-EIRJ4kpL1G7DTOinsOTqQ,UgiDSvfCwia9nngCoAEC,NQtIXQZLd3o,you always have hot girls beside you... my man...,you always have hot girls beside you... my man...,Vincent Famulag,https://yt3.ggpht.com/ytc/AKedOLQk-gp08DqGpU77ddJ_P1GMkdgf_OzRTe_aeA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNCEG7k1lBTC0zjsPOPf-4A,UCNCEG7k1lBTC0zjsPOPf-4A,True,none,0,2017-03-03 03:21:08+00:00,2017-03-03T03:21:08Z,True,0,True,,
youtube#commentThread,gVLDovMK8Asx_PGydgf8iqFD3XI,UgjUgnNoSFDRb3gCoAEC,NQtIXQZLd3o,youtube#comment,9K6AWo4KvJAM2h6Gwfv-8O6n0tM,UgjUgnNoSFDRb3gCoAEC,NQtIXQZLd3o,Greg always has beautiful women on his channel,Greg always has beautiful women on his channel,Adrian Wilson,https://yt3.ggpht.com/ytc/AKedOLRehya8bdHYfnn5VNZ1_o60j2rbee8NQpYlxCHR=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCBf0msQMxvC6Ig5yB1fR_1w,UCBf0msQMxvC6Ig5yB1fR_1w,True,none,0,2017-03-03 03:19:05+00:00,2017-03-17T02:58:11Z,True,1,True,"[{'kind': 'youtube#comment', 'etag': 'Fy2jCksWQtJ9yf2O1o4lrS3jWX0', 'id': 'UgjUgnNoSFDRb3gCoAEC.8PcmnunpOJt8Pd26EMf7D6', 'snippet': {'videoId': 'NQtIXQZLd3o', 'textDisplay': 'Adrian Wilson who?', 'textOriginal': 'Adrian Wilson who?', 'parentId': 'UgjUgnNoSFDRb3gCoAEC', 'authorDisplayName': 'ThyMightyZeuS', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AKedOLSSJcbCnY8TiTgNTHSGx71cxK7uoQ1Vq2Nd1mqyvA=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCg753qZAtKGKSxGTVnHEqFw', 'authorChannelId': {'value': 'UCg753qZAtKGKSxGTVnHEqFw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2017-03-03T05:41:32Z', 'updatedAt': '2017-03-03T05:41:32Z'}}]",
